dialog_id,next_dialog_id,switch_id,bg,bgm,skippable,character_spine,character_review_spine,character_position,character_name,dialog,voice,text_anchor,delay
1007001,1007002,,TianZhaoShenShe-Combined,,1,WL_CZ,HFSTS0,2,Gabriel,真正的女神总是在危机关头挺身而出！,,0,0
1007002,1007003,,,,1,WL_CZ,HFSTS0,2,Gabriel,熊女送我们来这里一定是有原因的，看来这里藏着答案！,,0,0
1007003,1007004,,,,1,USER_MAIN_CZ,HL0,1,Me,这是什么地方？,,0,0
1007004,1007005,,,,1,WL_CZ,HFSTS0,2,Gabriel,这里是神社，应该有神社巫女在吧。啊！在那里！,,0,0
1007005,1007006,,{black},,0,,,0,,巫女被怪物追赶…,,0,0
1007006,1007007,,TianZhaoShenShe-Combined,,1,WL_CZ,HFSTS0,2,Gabriel,巫女小心！,,0,0
1007007,1007008,,,,1,USER_MAIN_CZ,HL0,1,Me,看来她有些麻烦！要帮忙了！,,0,0
1007008,-1,,,,1,WL_CZ,HFSTS0,2,Gabriel,呼！是的呢！,,0,0
1008001,1008002,,TianZhaoShenShe-Combined,,1,WL_CZ,HFSTS0,2,Gabriel,你好，神社巫女，请问天照大神在哪里？这里发生了什么事情？,,0,0
1008002,1008003,,,,1,TZDS0,MJL0,2,Witch,呼（喘气），天照大神中了夜神月读的诡计，现在被囚禁了！,,0,0
1008003,1008004,,,,1,USER_MAIN_CZ,HL0,1,Me,月读??天照???这些是什么神？,,0,0
1008004,1008005,,,,1,WL_CZ,HFSTS0,2,Gabriel,天照大神是日本的创世神，只有她才能恢复熊女的力量！,,0,0
1008005,1008006,,,,1,TZDS0,MJL0,2,Witch,如果妖在的话，我们就可以打败月读???,,0,0
1008006,1008007,,,,1,WL_CZ,HFSTS0,2,Gabriel,妖现在在哪里？,,0,0
1008007,1008008,,,,1,TZDS0,MJL0,2,Witch,几天前就感受不到妖的脉动了，黑暗的力量封闭了这里···,,0,0
1008008,1008009,,,,1,WL_CZ,HFSTS0,2,Gabriel,我们必须找到她！你知道她去了哪里吗？,,0,0
1008009,1008010,,{black},,0,,,0,,妖正在和噬魂怪战斗。,,0,0
1008010,1008011,,TianZhaoShenShe-Combined,,1,Y0,MJL0,2,Siren,Come on! I shall send you monsters to hell before I die!,,0,0
1008011,1008012,,,,1,WL_CZ,HFSTS0,2,Gabriel,Siren! Let us help you!,,0,0
1008012,1008013,,,,1,Y0,MJL0,2,Siren,加百列？！你们怎么会在这里？！,,0,0
1008013,-1,,,,1,WL_CZ,HFSTS0,2,Gabriel,It’s too late to explain that! Deal with them first!,,0,0
1009001,1009002,,TianZhaoShenShe-Combined,,1,Y0,SDNS0,2,Siren,"Thank you, Bari…Who’s she?!",,0,0
1009002,1009003,,,,1,WL_CZ,HMDE0,2,Gabriel,She’s the descendant of Ungnyeo. We have come here to eliminate dark forces in Japan!,,0,0
1009003,1009004,,,,1,USER_MAIN_CZ,HL0,1,Me,We heard that Tsukuyomi had imprisoned Amaterasu.,,0,0
1009004,1009005,,,,1,Y0,SDNS0,2,Siren,Tsukuyomi…?! Yes… That's why the monsters rioted! That bastard! She betrayed us!,,0,0
1009005,1009006,,,,1,WL_CZ,HMDE0,2,Gabriel,"Siren, come with us to defeat Tsukuyomi and save Amaterasu!",,0,0
1009006,1009007,,,,1,Y0,SDNS0,2,Siren,Thank you for your help! I need to clean my wounds first.,,0,0
1009007,1009008,,,,1,USER_MAIN_CZ,HL0,1,Me,"There's not enough time! Bari, we can do it ourselves!",,0,0
1009008,1009009,,,,1,WL_CZ,HMDE0,2,Gabriel,"Alright. Siren, take a rest here and we’ll deal with the rest. Where is Tsukuyomi?",,0,0
1009009,1009010,,,,1,Y0,SDNS0,2,Siren,I’ll send you to her shrine.,,0,0
1009010,1009011,,{black},,0,,,0,,Then the Angel and Gabriel are sent to Tsukuyomi’s shrine.,,0,0
1009011,1009012,,YueDuShenShe,,1,YYJZ0,MJL0,2,Tsukuyomi,Who? Who’s there?,,0,0
1009012,1009013,,,,1,WL_CZ,HMDE0,2,Gabriel,"Haven't seen you for a long time, Tsukuyomi.",,0,0
1009013,1009014,,,,1,YYJZ0,MJL0,2,Tsukuyomi,Gabriel? How dare you come here? I’ll kill you!,,0,0
1009014,1009015,,,,1,WL_CZ,HMDE0,2,Gabriel,Shut up! A traitor like you has no right to say anything! Where is Amaterasu?,,0,0
1009015,1009016,,,,1,YYJZ0,MJL0,2,Tsukuyomi,My sword thirsts for blood!,,0,0
1009016,-1,,,,1,WL_CZ,HMDE0,2,Gabriel,"Haha! Swallow them up, my servants!",,0,0
1010001,1010002,,YueDuShenShe,,1,YYJZ0,MJL0,2,Tsukuyomi,I never…never thought that I would be defeated by human beings!,,0,0
1010002,1010003,,,,1,WL_CZ,HMDE0,2,Gabriel,"She’s not an ordinary person! She’s the descendant of Ungnyeo, and the power of the goddess runs in her blood!",,0,0
1010003,1010004,,,,1,YYJZ0,MJL0,2,Tsukuyomi,Damn…,,0,0
1010004,1010005,,,,1,USER_MAIN_CZ,HL0,1,Me,I defeated a powerful angel?! Unbelievable!,,0,0
1010005,1010006,,,,1,WL_CZ,HMDE0,2,Gabriel,Where is Amaterasu? Tell me!,,0,0
1010006,1010007,,,,1,YYJZ0,MJL0,2,Tsukuyomi,Amaterasu fell into a deep sleep…（cough）She will never wake up… Never!,,0,0
1010007,1010008,,,,1,WL_CZ,HMDE0,2,Gabriel,What did you do to Amaterasu?!,,0,0
1010008,1010009,,,,1,YYJZ0,MJL0,2,Tsukuyomi,Finally the world will be plunged into eternal darkness!,,0,0
1010009,1010010,,,,1,WL_CZ,HMDE0,2,Gabriel,"If Amaterasu cannot be awakened, Korea and Japan will be doomed!",,0,0
1010010,1010011,,,,1,USER_MAIN_CZ,HL0,1,Me,After all we've been through… Is this the end?,,0,0
1010011,1010012,,,,1,WL_CZ,HMDE0,2,Gabriel,…What should I do? What should I do!?,,0,0
1010012,1010013,,,,1,USER_MAIN_CZ,HL0,1,Me,"Bari, if there are angels in Korea and Japan, there must be angels in Greece! There are so many angels in Greek mythology!",,0,0
1010013,1010014,,,,1,WL_CZ,HMDE0,2,Gabriel,"Yes! The nightmare angel Nyx! If we get her help, we can awake Amaterasu!",,0,0
1010014,1010015,,,,1,WL_CZ,HMDE0,2,Gabriel,Let’s go now!,,0,0
1010015,1010016,,,,1,USER_MAIN_CZ,HL0,1,Me,All right.,,0,0
1010016,-1,,,,1,WL_CZ,HMDE0,2,Gabriel,Let’s go to Greece!,,0,0
1010017,1010018,,{black},,0,,,0,,"The Greek shrine was preserved under the guards of the gods. The guardian of Athens, Nyx, defeated the giant soul eater who came to attack and cut its core and put it in the box and handed it to Pandora. When Iris was ordered to hand over the box to Pandora, Pandora, who could not suppress his curiosity, opened the box...",,0,0
1010018,1010019,,YouAnMiGong,,1,USER_MAIN_CZ,HL0,1,Me,Have we arrived in Greece?,,0,0
1010019,1010020,,,,1,WL_CZ,HMDE0,2,Gabriel,…Where are we?,,0,0
1010020,1010021,,,,1,USER_MAIN_CZ,HL0,1,Me,It's like a maze…,,0,0
1010021,1010022,,,,1,WL_CZ,HMDE0,2,Gabriel,We should go to Nyx's temple as soon as possible!,,0,0
1010022,-1,,,,1,USER_MAIN_CZ,HL0,1,Me,Gabriel! Look out!,,0,0
1011001,1011002,,YouAnMiGong,,1,WL_CZ,HMDE0,2,Gabriel,"Phew, this place is a mess too…",,0,0
1011002,1011003,,,,1,USER_MAIN_CZ,HL0,1,Me,New enemies? They're different from monsters we have met before.,,0,0
1011003,1011004,,,,1,WL_CZ,HMDE0,2,Gabriel,Yes. They are strange.,,0,0
1011004,1011005,,,,1,USER_MAIN_CZ,HL0,1,Me,We should leave here quickly.,,0,0
1011005,-1,,,,1,WL_CZ,HMDE0,2,Gabriel,There's a lamp over there. Let's head that way.,,0,0
1012001,1012002,,YouAnMiGong,,1,WL_CZ,HMDE0,2,Gabriel,There's no end to these monsters!,,0,0
1012002,1012003,,,,1,USER_MAIN_CZ,HL0,1,Me,Wait! It seems that someone is there!,,0,0
1012003,-1,,,,1,WL_CZ,HMDE0,2,Gabriel,Let's have a look!,,0,0
1013001,1013002,,PanDuoLaShenMiao,,1,USER_MAIN_CZ,HL0,1,Me,Are you OK? It seems that you are badly hurt!,,0,0
1013002,1013003,,,,1,WL_CZ,HMDE0,2,Gabriel,You are…?,,0,0
1013003,1013004,,,,1,YXS0,YXS0,2,Iris,"I am Iris, messenger of Gods.",,0,0
1013004,1013005,,,,1,WL_CZ,HMDE0,2,Gabriel,Where is this? We're looking for Nyx's temple…,,0,0
1013005,1013006,,,,1,YXS0,YXS0,2,Iris,This place is Pandora's Temple.,,0,0
1013006,1013007,,,,1,USER_MAIN_CZ,HL0,1,Me,Pandora??,,0,0
1013007,1013008,,,,1,YXS0,YXS0,2,Iris,"Nyx defeated the attacking Giant Soulreaver, stripped its core, put it into a box and sent it to Pandora for safekeeping. Nyx told Pandora that she cannot open it…",,0,0
1013008,1013009,,,,1,WL_CZ,HMDE0,2,Gabriel,"However, Pandora opened it...",,0,0
1013009,1013010,,,,1,YXS0,YXS0,2,Iris,Yes…Pandora was consumed by the darkness. I tried to stop it but failed…,,0,0
1013010,1013011,,,,1,WL_CZ,HMDE0,2,Gabriel,We can help you!,,0,0
1013011,1013012,,,,1,USER_MAIN_CZ,HL0,1,Me,That’s right!,,0,0
1013012,-1,,,,1,YXS0,YXS0,2,Iris,"Thank you! Follow me, please.",,0,0
1014001,1014002,,PanDuoLaShenMiao,,1,YXS0,YXS0,2,Iris,We're almost there! That's where Pandora is!,,0,0
1014002,1014003,,,,1,USER_MAIN_CZ,HL0,1,Me,Go!,,0,0
1014003,-1,,,,1,YXS0,YXS0,2,Iris,Come on!,,0,0
1015001,1015002,,PanDuoLaShenMiao,,1,NKS0,MJL0,2,Nyx,"Thank you, brave Angels! I couldn't have stopped Pandora's rampage without you!",,0,0
1015002,1015003,,,,1,YXS0,YXS0,2,Iris,I told you before not to give the box to Pandora! She's way too curious for her own good!,,0,0
1015003,1015004,,,,1,NKS0,MJL0,2,Nyx,"Sigh… I've entrusted it to the wrong person, and now it's too late for regrets…",,0,0
1015004,1015005,,,,1,USER_MAIN_CZ,HL0,1,Me,"Nyx, please awaken Amaterasu from her sleep! Only she can save our country and Japan!",,0,0
1015005,1015006,,,,1,NKS0,MJL0,2,Nyx,"Iris had informed me. Don't worry, I will help you. Once you get back, Amaterasu will have awakened!",,0,0
1015006,1015007,,,,1,USER_MAIN_CZ,HL0,1,Me,We finally made it… Thank you!,,0,0
1015007,1015008,,{black},,0,,,0,,The sky gradually darkened…,,0,0
1015008,1015009,,PanDuoLaShenMiao,,1,WL_CZ,HFSTS0,2,Gabriel,What's going on?! Why is the dark power becoming stronger in Greece?!,,0,0
1015009,1015010,,,,1,NKS0,NKS0,2,Nyx,This is because the power of the Sun is weakened! I didn't think it'll come to this!,,0,0
1015010,1015011,,,,1,USER_MAIN_CZ,HL0,1,Me,"Nyx, what's the meaning of this?",,0,0
1015011,1015012,,,,1,NKS0,NKS0,2,Nyx,You need to find Geb right away. She is asking for your help!,,0,0
1015012,1015013,,,,1,WL_CZ,HFSTS0,2,Gabriel,Geb? The God of Earth of Egypt??,,0,0
1015013,-1,,,,1,NKS0,NKS0,2,Nyx,I will send you to help her to put the sun back on track!,,0,0
1015014,1015015,,{black},,0,,,0,,"Geb and Nuit had actually betrayed the Light. Nephthys and the other Gods sealed the Mother Goddess, Nuit, in the Great Pyramid, but Geb escaped… However, the group of Angels who had no idea of this arrived in Egypt at Geb's invitation…",,0,0
1015015,1015016,,DaJinZiTa,,1,USER_MAIN_CZ,HL0,1,Me,WOW! Is this the famous pyramid?! It's so spectacular!,,0,0
1015016,1015017,,,,1,WL_CZ,HFSTS0,2,Gabriel,…So strange. The power of sun is so weak here… What happened?,,0,0
1015017,1015018,,,,1,USER_MAIN_CZ,HL0,1,Me,"Egypt…Isn't it supposed to be hot here? It's noon now, so why is it so cold?",,0,0
1015018,1015019,,,,1,GB0,MJL0,2,Geb,Are you reinforcements?,,0,0
1015019,1015020,,,,1,USER_MAIN_CZ,HL0,1,Me,"Goodness, you startled me!",,0,0
1015020,1015021,,,,1,WL_CZ,HFSTS0,2,Gabriel,Are you Geb? Nyx said that you need our help.,,0,0
1015021,1015022,,,,1,GB0,MJL0,2,Geb,"Yes, I am. Thank you for coming.",,0,0
1015022,1015023,,,,1,USER_MAIN_CZ,HL0,1,Me,What happened?,,0,0
1015023,1015024,,,,1,GB0,MJL0,2,Geb,"Nephthys betrayed the Light… She sealed Nuit, which prevents sunlight from shining upon the land… You will help me, right?",,0,0
1015024,1015025,,,,1,WL_CZ,HFSTS0,2,Gabriel,We'll try our best!,,0,0
1015025,-1,,,,1,GB0,MJL0,2,Geb,"This is all part of Nephthys' scheme. If you can defeat Nephthys and save Nuit, the sun will rise above the horizon again! Let me take you to the pyramid where Nephthys is in.",,0,0
1016001,1016002,,DaJinZiTa,,1,WL_CZ,HFSTS0,2,Gabriel,Is this Nephthys' hiding spot?,,0,0
1016002,1016003,,,,1,GB0,MJL0,2,Geb,Yes… I'm afraid I can only accompany you up to this point.,,0,0
1016003,1016004,,,,1,USER_MAIN_CZ,HL0,1,Me,Huh?! Why?,,0,0
1016004,1016005,,,,1,GB0,MJL0,2,Geb,There are things in this pyramid which reduces my power… I cannot go any further…,,0,0
1016005,1016006,,,,1,WL_CZ,HFSTS0,2,Gabriel,"Oh, I see…",,0,0
1016006,1016007,,,,1,GB0,MJL0,2,Geb,"May you restore the brilliant sun again, and may warm sands guide your path.",,0,0
1016007,1016008,,,,1,USER_MAIN_CZ,HL0,1,Me,We'll do our best.,,0,0
1016008,1016009,,,,1,GB0,MJL0,2,Geb,Be careful of the Shadow Servant!,,0,0
1016009,-1,,,,1,LFE0,MJL0,2,Shadow Servant,"None shall pass! Not even you, who wields the power of the Sun God!",,0,0
1017001,-1,,MuShiYongDao,,1,APP0,MJL0,2,Apep,The answer to the mysteries of fate… is Death!,,0,0
1018001,-1,,MuShiYongDao,,1,ANBS0,MJL0,2,Anubis,Are you pursuing immortality? Give me your heart!,,0,0
1019001,-1,,MuShiYongDao,,1,FTSS0,MJL0,2,Sphinx,I shall turn you into grains of the desert sand.,,0,0
1020001,1020002,,JinBiMuShi,,1,USER_MAIN_CZ,HL0,1,Me,Nephthys! Take off those dirty bandages! Release Nuit!,,0,0
1020002,1020003,,,,1,NFDS0,MJL0,2,Nephthys,Who are you? Geb! Come out! Let's end it all! Don't get the innocents involved!,,0,0
1020003,1020004,,,,1,WL_CZ,HFSTS0,2,Gabriel,Don't you force our hand!,,0,0
1020004,-1,,,,1,NFDS0,MJL0,2,Nephthys,You want me to release Nuit? Never!,,0,0
1021001,1021002,,JinBiMuShi,,1,USER_MAIN_CZ,HL0,1,Me,"Nephthys, stop it! Release Nuit! The world needs sunlight!",,0,0
1021002,1021003,,,,1,NFDS0,MJL0,2,Nephthys,(Cough)… I see… You idiots…,,0,0
1021003,1021004,,,,1,WL_CZ,HFSTS0,2,Gabriel,What?!,,0,0
1021004,1021005,,,,1,NFDS0,MJL0,2,Nephthys,You've been deceived… I am stopping Nuit from degenerating…,,0,0
1021005,1021006,,,,1,USER_MAIN_CZ,HL0,1,Me,What do you mean?!,,0,0
1021006,1021007,,,,1,NFDS0,MJL0,2,Nephthys,"(Cough)… Nuit was consumed by the darkness, so I tried my best to seal her…",,0,0
1021007,1021008,,{black},,0,,,0,,At that exact moment...,,0,0
1021008,1021009,,JinBiMuShi,,1,GB0,MJL0,2,Geb,"Hahaha! These cursed bandages are finally broken! My poor and foolish girls, did you really believe that you can stop me with these?",,0,0
1021009,1021010,,,,1,WL_CZ,HFSTS0,2,Gabriel,Geb!!,,0,0
1021010,1021011,,,,1,GB0,MJL0,2,Geb,"Good Job, idiots! Well done for working so hard to break Nuit's seal! Now, offer up your meager lives and feel the power of Darkness!",,0,0
1021011,1021012,,,,1,USER_MAIN_CZ,HL0,1,Me,Damn it! You lied to us!!,,0,0
1021012,1021013,,,,1,GB0,MJL0,2,Geb,Ignorant ants! I am God! Lowly humans cannot understand God's intention!,,0,0
1021013,1021014,,,,1,WL_CZ,HFSTS0,2,Gabriel,You don't deserve being a God! You're a devil!,,0,0
1021014,1021015,,,,1,USER_MAIN_CZ,HL0,1,Me,Repair my sword and fight to the ninth heaven! Sprinkle my blood and press forward with indomitable will!,,0,0
1021015,-1,,,,1,GB0,MJL0,2,Geb,"Well, ants. Prepare to face the power of God!",,0,0
1022001,1022002,,JinBiMuShi,,1,GB0,MJL0,2,Geb,How could this be possible… How could I lose… I am God!,,0,0
1022002,1022003,,,,1,WL_CZ,HFSTS0,2,Gabriel,"Oh, no! Nuit's seal is completely broken! She is going to go on a rampage!",,0,0
1022003,1022004,,,,1,USER_MAIN_CZ,HL0,1,Me,Isn't there anything we can do?!,,0,0
1022004,-1,,,,1,GB0,MJL0,2,Geb,Nuit! My lover! Show them the power of darkness!,,0,0
1023001,1023002,,JinBiMuShi,,1,WL_CZ,HFSTS0,2,Gabriel,Phew… Thank goodness we managed to stop Nuit's rampage. Are you ok?,,0,0
1023002,1023003,,,,1,USER_MAIN_CZ,HL0,1,Me,Have we really stopped her? But I feel a little strange… my body… Ahhhh! My body is burning!,,0,0
1023003,-1,,,,1,WL_CZ,HFSTS0,2,Gabriel,No! The power of the sun is too strong! No!!,,0,0
1023004,1023005,,{black},,0,,,0,,"Though they managed to stop Nuit's rampage, the Angel was directly exposed to the power of the sun, resulting in her descend to Hell. In order for the Angel to return to the Mortal Realm, she has to obtain permission from the Queen of Hell, Lucifer. Thus, she embark on a long journey to find Lucifer...",,0,0
1023005,1023006,,RanShaoLianYu,,1,USER_MAIN_CZ,HL0,1,Me,... Where is this…,,0,0
1023006,1023007,,,,1,WL_CZ,HFSTS0,2,Gabriel,Are you finally awake?,,0,0
1023007,1023008,,,,1,USER_MAIN_CZ,HL0,1,Me,"Gabriel, where is this? Why can't I see anything…?",,0,0
1023008,1023009,,,,1,WL_CZ,HFSTS0,2,Gabriel,"Fortunately, we still possess our Angelic powers. Can you hear me clearly?",,0,0
1023009,1023010,,,,1,USER_MAIN_CZ,HL0,1,Me,I can hear you... Where am I now?,,0,0
1023010,1023011,,,,1,WL_CZ,HFSTS0,2,Gabriel,Most likely… In Hell…,,0,0
1023011,1023012,,,,1,USER_MAIN_CZ,HL0,1,Me,...Hell... am I dead? !,,0,0
1023012,1023013,,,,1,WL_CZ,HFSTS0,2,Gabriel,Calm down! I am looking for a way to resurrect you right now!,,0,0
1023013,1023014,,,,1,USER_MAIN_CZ,HL0,1,Me,Then please hurry up!,,0,0
1023014,1023015,,,,1,MNTLS0,MNTLS0,2,Minotaur,Found you...,,0,0
1023015,1023016,,,,1,NMXS0,MJL0,2,Nemesis,Oh! You're here!,,0,0
1023016,1023017,,,,1,USER_MAIN_CZ,HL0,1,Me,Who are you?!,,0,0
1023017,1023018,,,,1,MNTLS0,MJL0,2,Minotaur,I am the Guardian Deity of Hell - Minotaur!!,,0,0
1023018,1023019,,,,1,USER_MAIN_CZ,HL0,1,Me,Please stop the ruckus… I'm really tired. Just let me rest already…,,0,0
1023019,1023020,,,,1,MNTLS0,MJL0,2,Minotaur,Did you really just say that? You've got guts! You'll make a fine dinner!,,0,0
1023020,-1,,,,1,NMXS0,MJL0,2,Nemesis,Damned God-killer! Cower in terror against Hells' dominion over you!,,0,0
1024001,1024002,,RanShaoLianYu,,1,MNTLS0,MJL0,2,Minotaur,God-killer! You actually defeated Nemesis? It seems that the rumor is true!,,0,0
1024002,-1,,,,1,USER_MAIN_CZ,HL0,1,Me,You're just a bug… I'll kill you!,,0,0
1025001,1025002,,RanShaoLianYu,,1,MNTLS0,MJL0,2,Minotaur,"Spare my life, please!",,0,0
1025002,1025003,,,,1,USER_MAIN_CZ,HL0,1,Me,C'mon! Bring it!,,0,0
1025003,1025004,,,,1,MNTLS0,MJL0,2,Minotaur,No… I'm no match for you…,,0,0
1025004,1025005,,,,1,USER_MAIN_CZ,HL0,1,Me,"Finally got it, huh! Let me ask you, do you know any way to return to the Mortal Realm?",,0,0
1025005,1025006,,,,1,MNTLS0,MJL0,2,Minotaur,"Escape from hell… Maybe Muse knows the answer, but she's mad now… hah-hah…",,0,0
1025006,1025007,,,,1,USER_MAIN_CZ,HL0,1,Me,Where is Muse? Tell me!,,0,0
1025007,-1,,,,1,MNTLS0,MJL0,2,Minotaur,"Well, I can tell you. But first, you have to defeat these monsters!",,0,0
1026001,1026002,,RanShaoLianYu,,1,MNTLS0,MJL0,2,Minotaur,This Canyon is Medusa's territory! It's quite dangerous!,,0,0
1026002,1026003,,,,1,USER_MAIN_CZ,HL0,1,Me,Medusa?,,0,0
1026003,1026004,,,,1,MNTLS0,MJL0,2,Minotaur,A monster who has human's head and snake's body. Those who looked into hers eyes would turn to stone!,,0,0
1026004,1026005,,,,1,USER_MAIN_CZ,HL0,1,Me,Turn to stone?!,,0,0
1026005,1026006,,,,1,MNTLS0,MJL0,2,Minotaur,"If you don't believe it, you can have a try. Anyway, I will not enter the canyon. If you can live after passing through the canyon, you can see a forest shrouded in mist at the end of canyon, where you can hear songs.",,0,0
1026006,1026007,,,,1,USER_MAIN_CZ,HL0,1,Me,Songs??,,0,0
1026007,-1,,,,1,MNTLS0,MJL0,2,Minotaur,Follow the song and you'll find Muse. Good luck! I'll be taking my leave now!,,0,0
1027001,-1,,RanShaoLianYu,,1,MDS0,MJL0,2,Medusa,Who broke into my territory?,,0,0
1028001,1028002,,ShiJieShu,,1,USER_MAIN_CZ,HL0,1,Me,The song… It should be here…,,0,0
1028002,1028003,,,,1,MS0,MJL0,2,Muse,~~~(Singing sound),,0,0
1028003,1028004,,,,1,USER_MAIN_CZ,HL0,1,Me,Muse!,,0,0
1028004,1028005,,,,1,MS0,MJL0,2,Muse,~~~(Singing sound),,0,0
1028005,1028006,,,,1,USER_MAIN_CZ,HL0,1,Me,"Hi, are you Muse?!",,0,0
1028006,1028007,,,,1,MS0,MJL0,2,Muse,~~~!! ~~~!!~~~!!(A sudden sharp voice),,0,0
1028007,1028008,,,,1,USER_MAIN_CZ,HL0,1,Me,Muse!!!,,0,0
1028008,-1,,,,1,MS0,MJL0,2,Muse,Who is it? How dare you interrupt me! Who?!!,,0,0
1029001,1029002,,ShiJieShu,,1,MS0,MJL0,2,Muse,Human~~~~ human here~~~~？Are you~~~ the daughter of fate in legend~~~~？,,0,0
1029002,1029003,,,,1,USER_MAIN_CZ,HL0,1,Me,… What is the daughter of fate?,,0,0
1029003,1029004,,,,1,MS0,MJL0,2,Muse,A prophecy… a long-standing prophecy…~~~‘The daughter of fate with God's blood will defeat Dark Forces’?,,0,0
1029004,1029005,,,,1,USER_MAIN_CZ,HL0,1,Me,Do you know how to escape from hell?,,0,0
1029005,1029006,,,,1,MS0,MJL0,2,Muse,"~~~ Only the master of hell—— Lucifer~~~,~~~ knows the way?",,0,0
1029006,1029007,,,,1,USER_MAIN_CZ,HL0,1,Me,Lucifer? Where can I find her?,,0,0
1029007,1029008,,,,1,MS0,MJL0,2,Muse,~~~ The fate will guide you…,,0,0
1029008,1029009,,,,1,USER_MAIN_CZ,HL0,1,Me,When's that going to happen? I want to see her now!,,0,0
1029009,1029010,,,,1,MS0,MJL0,2,Muse,~~~ The fate just like a compass…believe in the fate…,,0,0
1029010,1029011,,,,1,USER_MAIN_CZ,HL0,1,Me,...,,0,0
1029011,1029012,,,,1,USER_MAIN_CZ,HL0,1,Me,"What is more terrible than hell~~~, is my songs~~~（The Angel starts singing like a pig）",,0,0
1029012,1029013,,,,1,MS0,MJL0,2,Muse,My gosh!!!,,0,0
1029013,1029014,,,,1,USER_MAIN_CZ,HL0,1,Me,"Lalala~~~, please tell me~~~, where can we find Lucifer~~~",,0,0
1029014,1029015,,,,1,MS0,MJL0,2,Muse,Oh~~~~ Great leader~~~~ Lucifer~~~~~ Lucifer~~~~~~！,,0,0
1029015,1029016,,,,1,MS0,MJL0,2,Muse,Let me sing for you about the story of goddesses' degradation~~~~！,,0,0
