sid,type,is_normal,kill_enemy_trigger,cause_damage_trigger,before_fight_trigger,action_trigger,die_trigger,after_action_trigger,mp_cost,eid,open_level,show_popup,adjust_target_position,prepare_anim,skill_anim,multi_target_spacing_time,name,icon,info,frame_id
200112004,2,0,0,0,0,0,0,0,0,200112104,1,1,0,,,0,光明永恒,3003.png,攻击力+15%，攻击+1000,0
200112005,2,0,0,0,0,0,0,0,0,200112105,1,1,0,,,0,光明永恒,3003.png,攻击力+20%，攻击+2000,0
200112006,2,0,0,0,0,0,0,0,0,200112106,1,1,0,,,0,光明永恒,3003.png,攻击力+25%，攻击+3000,0
200112007,2,0,0,0,0,0,0,0,0,200112107,1,1,0,,,0,光明永恒,3003.png,攻击力+30%，攻击+5000,1
200113001,2,0,0,0,0,0,0,0,0,200113101,1,1,0,,,0,冰魂雪魄,1005.png,魔抗+10%，物抗+10%,0
200113002,2,0,0,0,0,0,0,0,0,200113102,1,1,0,,,0,冰魂雪魄,1005.png,魔抗+15%，物抗+15%,0
200113003,2,0,0,0,0,0,0,0,0,200113103,1,1,0,,,0,冰魂雪魄,1005.png,魔抗+20%，物抗+20%,0
200113004,2,0,0,0,0,0,0,0,0,200113104,1,1,0,,,0,冰魂雪魄,1005.png,魔抗+25%，物抗+25%,0
200113005,2,0,0,0,0,0,0,0,0,200113105,1,1,0,,,0,冰魂雪魄,1005.png,魔抗+30%，物抗+30%,1
200114001,2,0,0,0,0,0,0,0,0,200114101,1,1,0,,,0,寒冰冲击,3006.png,防御力+10%，吸血+5%,0
200114002,2,0,0,0,0,0,0,0,0,200114102,1,1,0,,,0,寒冰冲击,3006.png,防御力+20%，吸血+10%,0
200114003,2,0,0,0,0,0,0,0,0,200114103,1,1,0,,,0,寒冰冲击,3006.png,防御力+30%，吸血+15%,1
210011001,2,0,0,0,0,0,0,0,0,210011101,1,1,0,,,0,女妖之躯,10011.png,自身的生命上限增加5%,0
210012001,2,0,0,0,0,0,0,0,0,210012101,1,1,0,,,0,支配之女,10012.png,自身攻击力增加10%，自身吸血增加4%,0
210013001,2,0,0,0,0,0,0,0,0,210013101,1,1,0,,,0,蛇身魔眼,10013.png,自身攻击增加15%，防御力增加9%,0
210111001,2,0,0,0,0,0,0,0,0,210111101,1,1,0,,,0,海神之力,10111.png,自身的生命上限增加4%，防御力增加4%,0
210112001,2,0,0,0,0,0,0,0,0,210112101,1,1,0,,,0,元素水灵,10112.png,自身攻击增加8%，吸血增加2%,0
210113001,2,0,0,0,0,0,0,0,0,210113101,1,1,0,,,0,风暴之神,10113.png,自身攻击增加12%，暴击值增加12%,0
210211001,2,0,0,0,0,0,0,0,0,210211101,1,1,0,,,0,堕落天使,10211.png,自身的生命上限增加4%、防御力增加4%,0
210212001,2,0,0,0,0,0,0,0,0,210212101,1,1,0,,,0,星辰之主,10212.png,自身攻击增加8%、暴击值增加8%,0
210213001,2,0,0,0,0,0,0,0,0,210213101,1,1,0,,,0,明亮之星,10213.png,自身生命上限增加15%,0
210311001,2,0,0,0,0,0,0,0,0,210311101,1,1,0,,,0,妖神之躯,10311.png,自身攻击力增加4.5%、自身命中增加4%,0
210312001,2,0,0,0,0,0,0,0,0,210312101,1,1,0,,,0,司掌水域,10312.png,自身生命上限增加8%，自身吸血增加4%,0
210313001,2,0,0,0,0,0,0,0,0,210313101,1,1,0,,,0,海底世界,10313.png,自身生命上限增加12%，防御力增加12%,0
210411001,2,0,0,0,0,0,0,0,0,210411101,1,1,0,,,0,司掌生死,10411.png,自身攻击力增加3%，自身暴击伤害增加3%,0
210412001,2,0,0,0,0,0,0,0,0,210412101,1,1,0,,,0,死者守卫,10412.png,自身生命上限增加7%，暴击值增加6%,0
210511001,2,0,0,0,0,0,0,0,0,210511101,1,1,0,,,0,夜国之神,10511.png,自身攻击力增加3%，暴击值增加2%,0
210611001,2,0,0,0,0,0,0,0,0,210611101,1,1,0,,,0,始祖之母,10611.png,自身的生命上限增加3%，防御力增加3%,0
210612001,2,0,0,0,0,0,0,0,0,210612101,1,1,0,,,0,日神庇护,10612.png,自身的最大血量增加24%，反弹增加12%,0
210711001,2,0,0,0,0,0,0,0,0,210711101,1,1,0,,,0,百毒不侵,10711.png,自身的攻击力增加3.5%,0
210712001,2,0,0,0,0,0,0,0,0,210712101,1,1,0,,,0,万古长青,10712.png,自身的生命上限增加8%,0
210811001,2,0,0,0,0,0,0,0,0,210811101,1,1,0,,,0,大地司掌,10811.png,伤害反弹增加4%,0
210812001,2,0,0,0,0,0,0,0,0,210812101,1,1,0,,,0,九柱神,10812.png,自身的生命上限增加6%，防御值增加6%,0
210911001,2,0,0,0,0,0,0,0,0,210911101,1,1,0,,,0,混沌之神,10911.png,自身的攻击力增加4%，暴击值增加3%,0
210912001,2,0,0,0,0,0,0,0,0,210912101,1,1,0,,,0,众神之始,10912.png,自身的生命上限增加8%，命中值增加8%,0
211011001,2,0,0,0,0,0,0,0,0,211011101,1,1,0,,,0,天空之神,11011.png,自身的生命上限增加4%，命中值增加4%,0
211012001,2,0,0,0,0,0,0,0,0,211012101,1,1,0,,,0,星辰之母,11012.png,自身的攻击力增加8%，暴击值增加8%,0
211013001,2,0,0,0,0,0,0,0,0,211013101,1,1,0,,,0,天空女神,11013.png,自身的攻击力增加12%，生命上限增加12%,0
211111001,2,0,0,0,0,0,0,0,0,211111101,1,1,0,,,0,大地之母,11111.png,自身攻击力增加5%，暴击值增加5%,0
211112001,2,0,0,0,0,0,0,0,0,211112101,1,1,0,,,0,众神之祖,11112.png,自身的生命上限增加12%，闪避值增加12%,0
211113001,2,0,0,0,0,0,0,0,0,211113101,1,1,0,,,0,创造之神,11113.png,自身攻击力增加15%，防御值增加15%,0
211114001,2,0,0,0,0,0,0,0,0,211114101,1,1,0,,,0,混乱之源,11114.png,自身攻击力增加20%，魔抗增加20%,0
211211001,2,0,0,0,0,0,0,0,0,211211101,1,1,0,,,0,爱神香水,11211.png,自身的攻击力增加4%，命中值增加4%,0
211212001,2,0,0,0,0,0,0,0,0,211212101,1,1,0,,,0,火神长袍,11212.png,自身的法术暴击伤害增加20%，暴击值增加8%,0
211213001,2,0,0,0,0,0,0,0,0,211213101,1,1,0,,,0,祸乱之源,11213.png,自身的攻击力增加12%，吸血增加6%,0
211311001,2,0,0,0,0,0,0,0,0,211311101,1,1,0,,,0,胜利誓约,11311.png,自身的生命上限提高3%，攻击力增加3%,0
211312001,2,0,0,0,0,0,0,0,0,211312101,1,1,0,,,0,幸运女神,11312.png,自身暴击伤害增加10%，攻击力增加6%,0
211313001,2,0,0,0,0,0,0,0,0,211313101,1,1,0,,,0,泰坦杀手,11313.png,自身的攻击力增加12%，吸血增加6%,0
211411001,2,0,0,0,0,0,0,0,0,211411101,1,1,0,,,0,青春女神,11411.png,自身的攻击力增加4%，物抗增加4%,0
211412001,2,0,0,0,0,0,0,0,0,211412101,1,1,0,,,0,阿萨神族,11412.png,自身的生命上限提高8%，防御增加8%,0
211413001,2,0,0,0,0,0,0,0,0,211413101,1,1,0,,,0,青春永驻,11413.png,自身的攻击力增加12%，吸血增加12%,0
211511001,2,0,0,0,0,0,0,0,0,211511101,1,1,0,,,0,引灵死神,11511.png,自身的攻击力增加5%，暴击值增加5%,0
211512001,2,0,0,0,0,0,0,0,0,211512101,1,1,0,,,0,女武神,11512.png,自身的生命上限增加10%，吸血增加5%,0
211513001,2,0,0,0,0,0,0,0,0,211513101,1,1,0,,,0,战争女神,11513.png,自身的攻击力增加15%，防御增加15%,0
211514001,2,0,0,0,0,0,0,0,0,211514101,1,1,0,,,0,命运女神,11514.png,自身的生命上限增加20%，防御力增加20%,0
211611001,2,0,0,0,0,0,0,0,0,211611101,1,1,0,,,0,元素掌控,11611.png,自身的血量上限增加3%,0
211612001,2,0,0,0,0,0,0,0,0,211612101,1,1,0,,,0,守护生命,11612.png,自身的攻击力增加8%,0
211711001,2,0,0,0,0,0,0,0,0,211711101,1,1,0,,,0,大陆之名,11711.png,自身的攻击力增加3%,0
211811001,2,0,0,0,0,0,0,0,0,211811101,1,1,0,,,0,宙斯之女,11811.png,自身的攻击力增加4%，吸血增加2%,0
211812001,2,0,0,0,0,0,0,0,0,211812101,1,1,0,,,0,不可避免,11812.png,自身的生命上限增加8%，命中值增加8%,0
211813001,2,0,0,0,0,0,0,0,0,211813101,1,1,0,,,0,复仇女神,11813.png,自身的攻击力增加12%，伤害反弹增加12%,0
211911001,2,0,0,0,0,0,0,0,0,211911101,1,1,0,,,0,艺术女神,11911.png,自身的血量上限提高3%,0
212011001,2,0,0,0,0,0,0,0,0,212011101,1,1,0,,,0,九柱之神,12011.png,自身的攻击力增加4%，命中值增加4%,0
212012001,2,0,0,0,0,0,0,0,0,212012101,1,1,0,,,0,生育之神,12012.png,自身的生命上限增加6%，吸血增加2%,0
212111001,2,0,0,0,0,0,0,0,0,212111101,1,1,0,,,0,现在之神,12111.png,自身的攻击力增加4%，暴击值增加4%,0
212112001,2,0,0,0,0,0,0,0,0,212112101,1,1,0,,,0,命运之神,12112.png,自身的生命上限增加8%，魔抗增加8%,0
212211001,2,0,0,0,0,0,0,0,0,212211101,1,1,0,,,0,收获女神,12211.png,自身的生命上限增加4%,0
212212001,2,0,0,0,0,0,0,0,0,212212101,1,1,0,,,0,武装少女,12212.png,自身的攻击增加8%,0
212311001,2,0,0,0,0,0,0,0,0,212311101,1,1,0,,,0,梦魇女妖,12311.png,自身攻击力增加4%、自身命中增加4%,0
212312001,2,0,0,0,0,0,0,0,0,212312101,1,1,0,,,0,夜之妖娆,12312.png,自身的生命上限增加8%，闪避值增加8%,0
212313001,2,0,0,0,0,0,0,0,0,212313101,1,1,0,,,0,夜魔永恒,12313.png,自身的暴击值增加12%，攻击力增加12%,0
212411001,2,0,0,0,0,0,0,0,0,212411101,1,1,0,,,0,人类始祖,12411.png,自身的最大血量增加5%，暴击值增加5%,0
212412001,2,0,0,0,0,0,0,0,0,212412101,1,1,0,,,0,先灵圣贤,12412.png,自身的攻击力增加10%，闪避值增加10%,0
212413001,2,0,0,0,0,0,0,0,0,212413101,1,1,0,,,0,社稷福神,12413.png,自身的最大血量增加15%，防御力增加15%,0
212414001,2,0,0,0,0,0,0,0,0,212414101,1,1,0,,,0,女皇之治,12414.png,自身的攻击力增加24%,0
212511001,2,0,0,0,0,0,0,0,0,212511101,1,1,0,,,0,三皇,12511.png,自身的血量上限增加4%，攻击力增加4%,0
212512001,2,0,0,0,0,0,0,0,0,212512101,1,1,0,,,0,祖神,12512.png,自身的攻击力增加8%，暴击值增加8%,0
212513001,2,0,0,0,0,0,0,0,0,212513101,1,1,0,,,0,创世神,12513.png,自身攻击力增加15%,0
212611001,2,0,0,0,0,0,0,0,0,212611101,1,1,0,,,0,女仙之首,12611.png,自身的攻击力增加3%，暴击值增加3%,0
212612001,2,0,0,0,0,0,0,0,0,212612101,1,1,0,,,0,长生女神,12612.png,自身血量上限增加6%，吸血增加2%,0
212711001,2,0,0,0,0,0,0,0,0,212711101,1,1,0,,,0,巫堂,12711.png,自身的攻击力增加4%，命中值增加4%,0
212712001,2,0,0,0,0,0,0,0,0,212712101,1,1,0,,,0,引灵,12712.png,自身的血量上限增加8%，闪避值增加8%,0
212713001,2,0,0,0,0,0,0,0,0,212713101,1,1,0,,,0,阴神,12713.png,自身的攻击力增加12%，吸血增加3%,0
212811001,2,0,0,0,0,0,0,0,0,212811101,1,1,0,,,0,火神,13911.png,自身的攻击力增加4%,0
212812001,2,0,0,0,0,0,0,0,0,212812101,1,1,0,,,0,灶神,13912.png,自身血量上限增加8%,0
212911001,2,0,0,0,0,0,0,0,0,212911101,1,1,0,,,0,智天使,12911.png,自身的攻击力增加3%，暴击值增加3%,0
213011001,2,0,0,0,0,0,0,0,0,213011101,1,1,0,,,0,黑暗化身,13011.png,自身的血量上限增加5%，防御力增加5%,0
213012001,2,0,0,0,0,0,0,0,0,213012101,1,1,0,,,0,幽冥之神,13012.png,自身的攻击力增加10%，吸血增加5%,0
213013001,2,0,0,0,0,0,0,0,0,213013101,1,1,0,,,0,日落之地,13013.png,自身的血量上限增加18%,0
213014001,2,0,0,0,0,0,0,0,0,213014101,1,1,0,,,0,阴阳之隔,13014.png,自身攻击力增加20%，暴击值增加20%,0
213111001,2,0,0,0,0,0,0,0,0,213111101,1,1,0,,,0,天津神族,13111.png,自身的攻击力增加5%，吸血增加2%,0
213112001,2,0,0,0,0,0,0,0,0,213112101,1,1,0,,,0,伊势神宫,13112.png,自身的最大血量增加10%，命中值增加10%,0
213113001,2,0,0,0,0,0,0,0,0,213113101,1,1,0,,,0,太阳女神,13113.png,自身的最大血量增加15%，暴击值增加15%,0
213211001,2,0,0,0,0,0,0,0,0,213211101,1,1,0,,,0,三相女神,13211.png,自身的攻击力增加3%，命中值增加3%,0
213212001,2,0,0,0,0,0,0,0,0,213212101,1,1,0,,,0,黑夜女神,13212.png,自身攻击增加8%，暴击值增加8%,0
213311001,2,0,0,0,0,0,0,0,0,213311101,1,1,0,,,0,僵尸亡魂,13311.png,自身的最大血量增加4%，吸血增加1%,0
213312001,2,0,0,0,0,0,0,0,0,213312101,1,1,0,,,0,亡灵永恒,13312.png,自身的最大血量增加8%，防御力增加8%,0
213411001,2,0,0,0,0,0,0,0,0,213411101,1,1,0,,,0,思维记忆,13411.png,自身的最大生命值增加5%，吸血增加2%,0
213412001,2,0,0,0,0,0,0,0,0,213412101,1,1,0,,,0,风暴女神,13412.png,自身的攻击力增加10%，暴击值增加10%,0
213413001,2,0,0,0,0,0,0,0,0,213413101,1,1,0,,,0,千面神,13413.png,自身最大生命值增加15%，防御增加15%,0
213414001,2,0,0,0,0,0,0,0,0,213414101,1,1,0,,,0,众神之王,13414.png,自身的攻击力增加20%，命中值增加20%,0
213511001,2,0,0,0,0,0,0,0,0,213511101,1,1,0,,,0,幻想曲艺,13511.png,自身的攻击力增加3%，暴击值增加3%,0
213512001,2,0,0,0,0,0,0,0,0,213512101,1,1,0,,,0,梦呓神族,13512.png,自身的生命上限增加8%,0
213513001,2,0,0,0,0,0,0,0,0,213513101,1,1,0,,,0,神灵显露,13513.png,自身的生命上限增加12%，吸血增加6%,0
213611001,2,0,0,0,0,0,0,0,0,213611101,1,1,0,,,0,至高无上,13611.png,自身的最大生命值增加10%，防御增加10%,0
213612001,2,0,0,0,0,0,0,0,0,213612101,1,1,0,,,0,光芒万丈,13612.png,自身的攻击力增加15%，魔抗增加15%,0
213613001,2,0,0,0,0,0,0,0,0,213613101,1,1,0,,,0,造物主,13613.png,吸血增加10%，暴击值增加20%,0
213614001,2,0,0,0,0,0,0,0,0,213614101,1,1,0,,,0,创造之神,13614.png,自身的攻击力增加25%，暴击伤害增加25%,0
223611001,2,0,0,0,0,0,0,0,0,223611101,1,1,0,,,0,至高无上EX,13641.png,最大生命值增加20%，防御力增加20%,1
223612001,2,0,0,0,0,0,0,0,0,223612101,1,1,0,,,0,光芒万丈EX,13642.png,攻击力增加25%，魔抗增加20%,1
223613001,2,0,0,0,0,0,0,0,0,223613101,1,1,0,,,0,造物主EX,13643.png,吸血增加15%，暴击值增加35%,1
223614001,2,0,0,0,0,0,0,0,0,223614101,1,1,0,,,0,创造之神EX,13644.png,攻击力增加35%，暴击伤害增加40%,1
213711001,2,0,0,0,0,0,0,0,0,213711101,1,1,0,,,0,纯净灵体,13711.png,最大生命增加4%，防御力增加4%,0
213712001,2,0,0,0,0,0,0,0,0,213712101,1,1,0,,,0,无垢之心,13712.png,异常抗性增加20%，攻击力增加8%,0
213713001,2,0,0,0,0,0,0,0,0,213713101,1,1,0,,,0,神佑,13713.png,魔抗增加12%，最大生命增加12%,0
213811001,2,0,0,0,0,0,0,0,0,213811101,1,1,0,,,0,金座女神,13811.png,攻击力增加10%，防御力增加10%,0
213812001,2,0,0,0,0,0,0,0,0,213812101,1,1,0,,,0,统治者,13812.png,最大生命增加15%，吸血增加6%,0
213813001,2,0,0,0,0,0,0,0,0,213813101,1,1,0,,,0,天后,13813.png,异常抗性增加50%,0
213814001,2,0,0,0,0,0,0,0,0,213814101,1,1,0,,,0,白臂女神,13814.png,攻击力增加25%，防御力增加25%,0
223811001,2,0,0,0,0,0,0,0,0,223811101,1,1,0,,,0,金座女神EX,13841.png,攻击力增加10%，防御力增加15%,1
223812001,2,0,0,0,0,0,0,0,0,223812101,1,1,0,,,0,统治者EX,13842.png,最大生命增加25%，吸血增加6%,1
223813001,2,0,0,0,0,0,0,0,0,223813101,1,1,0,,,0,天后EX,13843.png,异常抗性增加50%，物抗增加10%，魔抗增加10%,1
223814001,2,0,0,0,0,0,0,0,0,223814101,1,1,0,,,0,白臂女神EX,13844.png,攻击力增加35%，防御力增加35%,1
213911001,2,0,0,0,0,0,0,0,0,213911101,1,1,0,,,0,赤帝,12811.png,攻击力增加4%，最大生命增加4%,0
213912001,2,0,0,0,0,0,0,0,0,213912101,1,1,0,,,0,南方之神,12812.png,防御力增加8%，暴击值增加8%,0
213913001,2,0,0,0,0,0,0,0,0,213913101,1,1,0,,,0,水火之神,13913.png,攻击力增加12%，吸血增加6%,0
214011001,2,0,0,0,0,0,0,0,0,214011101,1,1,0,,,0,工匠之神,10213.png,最大生命增加4%，防御力增加4%,0
214012001,2,0,0,0,0,0,0,0,0,214012101,1,1,0,,,0,十二主神,12511.png,攻击力增加8%，暴击增加8%,0
214013001,2,0,0,0,0,0,0,0,0,214013101,1,1,0,,,0,艺术之神,13113.png,生命回复增加6%，伤害反弹增加15%,0
214111001,2,0,0,0,0,0,0,0,0,214111101,1,1,0,,,0,圣诞乐章,14111.png,攻击力增加5%，暴击值增加5%,0
214112001,2,0,0,0,0,0,0,0,0,214112101,1,1,0,,,0,圣诞礼物,14112.png,最大生命增加10%，防御增加10%,0
214113001,2,0,0,0,0,0,0,0,0,214113101,1,1,0,,,0,圣诞雪橇,14113.png,吸血增加6%，暴击伤害增加45%,0
214114001,2,0,0,0,0,0,0,0,0,214114101,1,1,0,,,0,圣诞驯鹿,14114.png,攻击力增加28%,0
224111001,2,0,0,0,0,0,0,0,0,224111101,1,1,0,,,0,圣诞乐章EX,14141.png,攻击力+10%，暴击值+10%,1
224112001,2,0,0,0,0,0,0,0,0,224112101,1,1,0,,,0,圣诞礼物EX,14142.png,生命值+20%，防御力+20%,1
224113001,2,0,0,0,0,0,0,0,0,224113101,1,1,0,,,0,圣诞雪橇EX,14143.png,吸血+10%，暴击伤害+60%,1
224114001,2,0,0,0,0,0,0,0,0,224114101,1,1,0,,,0,圣诞驯鹿EX,14144.png,攻击力+45%,1
214511001,2,0,0,0,0,0,0,0,0,214511101,1,1,0,,,0,母神,14511.png,攻击力增加4%，暴击值增加4%,0
214512001,2,0,0,0,0,0,0,0,0,214512101,1,1,0,,,0,黄泉女神,14512.png,暴击伤害增加40%，吸血增加6%,0
214513001,2,0,0,0,0,0,0,0,0,214513101,1,1,0,,,0,污秽之体,14513.png,最大生命增加12%，防御增加12%,0
214611001,2,0,0,0,0,0,0,0,0,214611101,1,1,0,,,0,金头神箭,2007.png,最大生命增加10%，防御增加10%,0
214612001,2,0,0,0,0,0,0,0,0,214612101,1,1,0,,,0,铅头神箭,2010.png,暴击值增加15%，暴击伤害增加50%,0
214613001,2,0,0,0,0,0,0,0,0,214613101,1,1,0,,,0,火炬,1007.png,攻击力增加20%，吸血增加10%,0
214614001,2,0,0,0,0,0,0,0,0,214614101,1,1,0,,,0,爱神,1004.png,物抗增加25%，魔抗增加25%,0
224611001,2,0,0,0,0,0,0,0,0,224611101,1,1,0,,,0,金头神箭EX,14641.png,最大生命值+15%，防御力+15%,1
224612001,2,0,0,0,0,0,0,0,0,224612101,1,1,0,,,0,铅头神箭EX,14642.png,暴击值+20%，暴击伤害+60%,1
224613001,2,0,0,0,0,0,0,0,0,224613101,1,1,0,,,0,火炬EX,14643.png,攻击力+30%，吸血+12%,1
224614001,2,0,0,0,0,0,0,0,0,224614101,1,1,0,,,0,爱神EX,14644.png,物抗+30%，魔抗+30%，攻击力+10%,1
214711001,2,0,0,0,0,0,0,0,0,214711101,1,1,0,,,0,冥界之王,14711.png,最大生命增加5%，防御力增加5%,0
214712001,2,0,0,0,0,0,0,0,0,214712101,1,1,0,,,0,瘟疫之神,14712.png,攻击力增加10%，吸血增加5%,0
214713001,2,0,0,0,0,0,0,0,0,214713101,1,1,0,,,0,痛苦主宰,14713.png,暴击值增加15%，物抗增加15%,0
214714001,2,0,0,0,0,0,0,0,0,214714101,1,1,0,,,0,黄泉之主,14714.png,攻击力增加24%，魔抗增加20%,0
214811001,2,0,0,0,0,0,0,0,0,214811101,1,1,0,,,0,逐日之羽,14811.png,攻击力增加10%，暴击值增加10%,0
214812001,2,0,0,0,0,0,0,0,0,214812101,1,1,0,,,0,虚幻之羽,14812.png,最大生命增加15%，吸血增加10%,0
214813001,2,0,0,0,0,0,0,0,0,214813101,1,1,0,,,0,心灵手巧,14813.png,最大生命增加25%，防御力增加25%,0
214814001,2,0,0,0,0,0,0,0,0,214814101,1,1,0,,,0,自由之心,14814.png,攻击力增加35%,0
224811001,2,0,0,0,0,0,0,0,0,224811101,1,1,0,,,0,逐日之羽EX,14841.png,攻击力+15%，暴击值+25%,1
224812001,2,0,0,0,0,0,0,0,0,224812101,1,1,0,,,0,虚幻之羽EX,14842.png,最大生命值+25%，吸血+12%,1
224813001,2,0,0,0,0,0,0,0,0,224813101,1,1,0,,,0,心灵手巧EX,14843.png,最大生命值+35%，防御力+30%,1
224814001,2,0,0,0,0,0,0,0,0,224814101,1,1,0,,,0,自由之心EX,14844.png,攻击力+50%,1
214911001,2,0,0,0,0,0,0,0,0,214911101,1,1,0,,,0,原初之神,14911.png,最大生命增加10%，防御增加10%,0
214912001,2,0,0,0,0,0,0,0,0,214912101,1,1,0,,,0,混沌之神,14912.png,魔抗增加15%，物抗增加15%,0
214913001,2,0,0,0,0,0,0,0,0,214913101,1,1,0,,,0,虚空之神,14913.png,攻击力增加25%，吸血增加12%,0
214914001,2,0,0,0,0,0,0,0,0,214914101,1,1,0,,,0,黑暗之神,14914.png,最大生命增加35%,0
224911001,2,0,0,0,0,0,0,0,0,224911101,1,1,0,,,0,原初之神EX,14941.png,最大生命增加15%，防御增加15%,1
224912001,2,0,0,0,0,0,0,0,0,224912101,1,1,0,,,0,混沌之神EX,14942.png,魔抗增加20%，物抗增加20%,1
224913001,2,0,0,0,0,0,0,0,0,224913101,1,1,0,,,0,虚空之神EX,14943.png,攻击力增加35%，吸血增加15%,1
224914001,2,0,0,0,0,0,0,0,0,224914101,1,1,0,,,0,黑暗之神EX,14944.png,最大生命增加50%,1
215011001,2,0,0,0,0,0,0,0,0,215011101,1,1,0,,,0,神族庇佑,15011.png,最大生命增加10%，物抗增加10%,0
215012001,2,0,0,0,0,0,0,0,0,215012101,1,1,0,,,0,人类之祖,15012.png,攻击力增加15%，吸血增加9%,0
215013001,2,0,0,0,0,0,0,0,0,215013101,1,1,0,,,0,破晓之神,15013.png,暴击伤害增加40%，吸血增加12%,0
215014001,2,0,0,0,0,0,0,0,0,215014101,1,1,0,,,0,守护之神,15014.png,最大生命增加30%，伤害反弹增加20%,0
225011001,2,0,0,0,0,0,0,0,0,225011101,1,1,0,,,0,神族庇佑EX,15041.png,生命值+15%，物抗+10%,1
225012001,2,0,0,0,0,0,0,0,0,225012101,1,1,0,,,0,人类之祖EX,15042.png,攻击力+20%，吸血+12%,1
225013001,2,0,0,0,0,0,0,0,0,225013101,1,1,0,,,0,破晓之神EX,15043.png,暴击伤害+60%，吸血+15%,1
225014001,2,0,0,0,0,0,0,0,0,225014101,1,1,0,,,0,守护之神EX,15044.png,生命值+50%，伤害反弹+20%,1
215111001,2,0,0,0,0,0,0,0,0,215111101,1,1,0,,,0,大天使,15111.png,攻击力增加5%，最大生命值增加5%,0
215112001,2,0,0,0,0,0,0,0,0,215112101,1,1,0,,,0,最高统帅,15112.png,物抗增加10%，魔抗增加10%,0
215113001,2,0,0,0,0,0,0,0,0,215113101,1,1,0,,,0,光之王子,15113.png,攻击力增加15%，吸血增加15%,0
215114001,2,0,0,0,0,0,0,0,0,215114101,1,1,0,,,0,绝对正义,15114.png,攻击力增加20%，防御穿透+600,0
215211001,2,0,0,0,0,0,0,0,0,215211101,1,1,0,,,0,神秘,15211.png,攻击力+15%，暴击伤害+20%,0
215212001,2,0,0,0,0,0,0,0,0,215212101,1,1,0,,,0,统治,15212.png,物抗+15%，暴击值+15%。,0
215213001,2,0,0,0,0,0,0,0,0,215213101,1,1,0,,,0,传奇,15213.png,魔抗+20%，攻击力+20%,0
215214001,2,0,0,0,0,0,0,0,0,215214101,1,1,0,,,0,半神,15214.png,暴击概率+50%,0
225211001,2,0,0,0,0,0,0,0,0,225211101,1,1,0,,,0,神秘EX,15241.png,攻击力+20%，暴击伤害+30%,1
225212001,2,0,0,0,0,0,0,0,0,225212101,1,1,0,,,0,统治EX,15242.png,物抗+25%，暴击值+20%,1
225213001,2,0,0,0,0,0,0,0,0,225213101,1,1,0,,,0,传奇EX,15243.png,魔抗+25%，攻击力+30%,1
225214001,2,0,0,0,0,0,0,0,0,225214101,1,1,0,,,0,半神EX,15244.png,暴击概率+50%，暴击值+20%，攻击力+10%,1
215311001,2,0,0,0,0,0,0,0,0,215311101,1,1,0,,,0,突然,15311.png,防御力+6%，最大生命+6%,0
215312001,2,0,0,0,0,0,0,0,0,215312101,1,1,0,,,0,巧合,15312.png,魔抗+12%，物抗+12%,0
215313001,2,0,0,0,0,0,0,0,0,215313101,1,1,0,,,0,偶然,15313.png,攻击力+18%，治疗效果+30%,0
215314001,2,0,0,0,0,0,0,0,0,215314101,1,1,0,,,0,必然,15314.png,效果命中+40%,0
225311001,2,0,0,0,0,0,0,0,0,225311101,1,1,0,,,0,突然EX,15341.png,防御力+10%，最大生命值+10%,1
225312001,2,0,0,0,0,0,0,0,0,225312101,1,1,0,,,0,巧合EX,15342.png,魔抗+20%，物抗+20%,1
225313001,2,0,0,0,0,0,0,0,0,225313101,1,1,0,,,0,偶然EX,15343.png,攻击力+30%，治疗效果+40%,1
225314001,2,0,0,0,0,0,0,0,0,225314101,1,1,0,,,0,必然EX,15344.png,效果命中+40%，最大生命值+20%,1
215411001,2,0,0,0,0,0,0,0,0,215411101,1,1,0,,,0,凛冬诅咒,15411.png,最大生命值+15%，防御力+15%,0
215412001,2,0,0,0,0,0,0,0,0,215412101,1,1,0,,,0,龙族血统,15412.png,物抗+20%，魔抗+20%,0
215413001,2,0,0,0,0,0,0,0,0,215413101,1,1,0,,,0,极寒领域,15413.png,防御力+25%，物抗+25%,0
215414001,2,0,0,0,0,0,0,0,0,215414101,1,1,0,,,0,绝对零度,15414.png,最大生命值+35%,0
225411001,2,0,0,0,0,0,0,0,0,225411101,1,1,0,,,0,凛冬诅咒EX,15441.png,最大生命值+20%，防御力+15%,1
225412001,2,0,0,0,0,0,0,0,0,225412101,1,1,0,,,0,龙族血统EX,15442.png,物抗+25%，魔抗+25%,1
225413001,2,0,0,0,0,0,0,0,0,225413101,1,1,0,,,0,极寒领域EX,15443.png,防御力+35%，物抗+30%,1
225414001,2,0,0,0,0,0,0,0,0,225414101,1,1,0,,,0,绝对零度EX,15444.png,最大生命值+50%,1
215511001,2,0,0,0,0,0,0,0,0,215511101,1,1,0,,,0,灰烬使者,15501.png,暴击值+15%，吸血+10%,0
215512001,2,0,0,0,0,0,0,0,0,215512101,1,1,0,,,0,龙族血统,15513.png,物抗+20%，魔抗+20%,0
215513001,2,0,0,0,0,0,0,0,0,215513101,1,1,0,,,0,火焰龙鳞,15512.png,防御+25%，攻击+25%,0
215514001,2,0,0,0,0,0,0,0,0,215514101,1,1,0,,,0,远古龙威,15514.png,攻击力+35%,0
