sid,type,is_normal,init_anger,use_need_anger,kill_enemy_trigger,cause_damage_trigger,before_fight_trigger,action_trigger,die_trigger,after_action_trigger,mp_cost,eid,open_level,show_popup,adjust_target_position,prepare_anim,skill_anim,multi_target_spacing_time,name,icon,info,simple_info,skill_tag,mr_skill_add_attr_info,mr_skill_awake_enhance_info,anger_skill_hero_bg,frame_id
110001001,1,0,0,0,0,0,0,0,0,0,250,110001101,1,1,0,SFKW_act,SFKW_att,0,Snake Hair,10001.jpg,Deals 180% P.DMG to 3 enemies in back row and 20% extra True DMG.,Deals P.DMG and True DMG to 3 enemies.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110002001,1,0,0,0,0,0,0,0,0,0,150,110002101,1,1,0,attack_act,,0,Petrifying Gaze,10002.jpg,Deals 380% P.DMG to an enemy with the highest ATK and stun the enemy for 1 round.,Deals P.DMG to 1 enemy with a chance to prevent her from acting for 1 round.,1|2,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110101001,1,0,0,0,0,0,0,0,0,0,150,110101101,1,1,0,,,0,Mirage,10101.jpg,Heals 3 angels of our team in front row and removes all debuffs. The healing amount equals to 100% of Poseidon’s ATK.,Restores HP to 3 allies and removes their Debuffs.,5|10,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110102001,1,0,0,0,0,0,0,0,0,0,200,110102101,1,1,0,SYZZ_act,SYZZ_att,0,Curse of the Abyss,10102.jpg,Deals 220% M.DMG to 3 enemies in back row and make enemy enter [Weaken] state that reduces their ATK by 30% for 1 round.,Deals M.DMG to 3 enemies and reduces their attributes for 1 round.,1|3,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110201001,1,0,0,0,0,0,0,0,0,0,200,110201101,1,1,0,TZQS_act,TZQS_att,0.1,Heavenly Revelation,10201.jpg,"Deals 180% P.DMG to 3 enemies in back row. If the enemy is affected by any debuff, DMG is doubled.","Deals P.DMG to 3 enemies. If the targets are with any debuff, the damage is doubled.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110202001,1,0,0,0,0,0,0,0,0,0,150,110202101,1,1,0,attack_act,,0,Divination,10202.jpg,Deals 400% P.DMG to the enemy who has lowest HP amount and enters [Frenzy] state. Jeanne’s basic attacks are guaranteed to crit and she is immune to all debuffs for 3 rounds.,Deals P.DMG to 1 enemy and increases your attributes while becoming immune to debuffs for 3 rounds.,1|4|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110301001,1,0,0,0,0,0,0,0,0,0,200,110301101,1,1,0,JTHL_act	,JTHL_att,0,Surging Waves,10301.jpg,"Deals 220% M.DMG to 3 enemies and has 80% chance to [Poison] them, causing them to lose 3% of current HP for 4 rounds.",Deals M.DMG to 3 enemies with a chance to make them lose HP each round for 4 rounds.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110302001,1,0,0,0,0,0,0,0,0,0,300,110302101,1,1,0,attack_3_act,,0,Neptune's Roar,10302.jpg,"Deals 180% M.DMG to 3 enemies. If the target is under [Poison], they will receive [Stun] for 1 round.","Deals M.DMG to 3 enemies. If the targets are in the [Poisoned] state, they are unable to act for 1 round.",1|2,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110401001,1,0,0,0,0,0,0,0,0,0,150,110401101,1,1,0,SWSG_act	,SWSG_att,0,Life Harvest,10401.jpg,"Deals 180% P.DMG to 2 enemies. If the enemy’s HP is below 50%, the attack is guaranteed to crit.","Deals P.DMG to 2 enemies. If the target’s HP is below half, the attack is a guaranteed critical hit.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110402001,1,0,0,0,0,0,0,0,0,0,200,110402101,1,1,0,attack_2_act,,0,Life Restore,10402.jpg,Deals 100% P.DMG to 2 enemies and heals 2 teammates with the lowest HP percentage by 50% of ATK.,Deals P.DMG to 2 enemies and restores HP to 2 allies.,1|5,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110501001,1,0,0,0,0,0,0,0,0,0,100,110501101,1,1,0,YD_act,YD_att,0,Tsukuyomi,10501.jpg,"Deals 230% P.DMG to 1 enemy and inflicts [Ignite], causes the enemy to lose 4% of current HP for 2 rounds.",Deals P.DMG to 1 enemy and causes them to lose HP each round for 2 rounds.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110502001,1,0,0,0,0,0,0,0,0,0,200,110502101,1,1,0,attack_2_act,,0,Moon God's Arrow,10502.jpg,"Attacks 2 times randomly, each deals 150% P.DMG.",Randomly inflicts 2 physical damages,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110601001,1,0,0,0,0,0,0,0,0,0,100,110601101,1,1,0,GHZJ_act,GHZJ_att,0,Radiant Sword,10601.jpg,Deals 120% P.DMG to 3 enemies and increases DMG by 7%.,Deals P.DMG to 3 enemies.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110602001,1,0,0,0,0,0,0,0,0,0,120,110602101,1,1,0,attack_act,,0,Dawn Barrier,10602.jpg,Deals 140% P.DMG to 3 enemies and increases 20% DMG.,Deals P.DMG to 3 enemies.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110701001,1,0,0,0,0,0,0,0,0,0,120,110701101,1,1,0,GDLL_act,,0,Poisonous Magic,10701.jpg,Deals 160% P.DMG to 1 enemy and [stun] the enemy for 1 round.,Deals P.DMG to 1 enemy with a chance to prevent her from acting for 1 round.,1|2,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110702001,1,0,0,0,0,0,0,0,0,0,150,110702101,1,1,0,attack_act,,0,Curse of Herbs,10702.jpg,"Deals 150% P.DMG to 3 enemies in front row and add [Poison] effect, causing the enemy to lose 3% current HP for 3 rounds.",Deals P.DMG to 3 enemies and causes them to lose HP each round for 3 rounds.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110801001,1,0,0,0,0,0,0,0,0,0,150,110801101,1,1,0,,,0,Ground-shaking Strike,10801.jpg,Deals 340% P.DMG to 1 enemy and converts 80% DMG to self healing.,Deals P.DMG to 1 enemy and restores your own HP.,1|5,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110802001,1,0,0,0,0,0,0,0,0,0,100,110802101,1,1,0,,,0,Earthquake,10802.jpg,"Enters [Taunt] state, reduces 65% DMG taken and forces enemies to attack her when using basic attacks for 2 rounds.",Reduces damage taken and makes yourself the priority target for 2 rounds.,4|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110901001,1,0,0,0,0,0,0,0,0,0,100,110901101,1,1,0,MMWX_act,MMWX_att,0,Infinite Chaos,10901.jpg,"Deals 100% M.DMG to 3 enemies in front row and inflicts [Ignite] effect on them, dealing 80% M.DMG for 2 rounds. (The DMG output based on enemy’s DEF).",Deals M.DMG to 3 enemies with a chance to make them take M.DMG each round for 2 rounds.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
110902001,1,0,0,0,0,0,0,0,0,0,120,110902101,1,1,0,attack_act,,0,Eternal Void,10902.jpg,Deals 120% Mana damage to 3 enemies in front row. Double the damage if enemies are affected by [Ignite],"Deals M.DMG to 3 enemies. If the targets are in the [Burning] state, the damage is doubled.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111001001,1,0,0,0,0,0,0,0,0,0,250,111001101,1,1,0,BTXD_act,BTXD_att,0,Ice world,11001.jpg,"Deals 150% M.DMG to 4 enemies and has 40% chance to [Freeze] the enemy for 1 round,the enemy will not be able to move.",Deals M.DMG to 4 enemies with a chance to prevent them from acting for 1 round.,1|2,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111002001,1,0,0,0,0,0,0,0,0,0,250,111002101,1,1,0,attack_3_act,,0,Meteorite,11002.jpg,Deals 230% M.DMG to 3 enemies and has 50% chance to remove 1 buff from the enemy.,Deals M.DMG to 3 enemies with a chance to remove their Buffs.,1|9,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111101001,1,0,0,0,0,0,0,0,0,0,350,111101101,1,1,0,SBDL_act,SBDL_att,0,Avator,11101.jpg,Deals 150% M.DMG to 6 enemies. The DMG is doubled if it crits.,"Deals M.DMG to 6 enemies. If a critical hit occurs, the damage is doubled.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111102001,1,0,0,0,0,0,0,0,0,0,300,111102101,1,1,0,GYDBM_act,GYDBM_att,0,Gaia's Sympathy,11102.jpg,"Deals 480%, 360%, 240% M.DMG to 3 enemies with highest ATK respectively and converts 20% of total DMG to self healing.",Deals M.DMG to 3 enemies and restores your own HP.,1|5,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
1111010011,1,0,0,0,0,0,0,0,0,0,350,1111011011,1,1,0,SBDL_act,SBDL_att,0,Avator,11101.jpg,Increase the coefficient of M.DMG by 30%,Increases M.DMG dealt.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
1111020011,1,0,0,0,0,0,0,0,0,0,300,1111021011,1,1,0,GYDBM_act,GYDBM_att,0,Gaia's Sympathy,11102.jpg,Increase the coefficient of M.DMG by 120%,Increases M.DMG dealt.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111201001,1,0,0,0,0,0,0,0,0,0,200,111201101,1,1,0,ZEMH_act,ZEMH_att,0,Box of Calamity,11201.jpg,"Deals 225% M.DMG to 3 enemies in front row and has 50% chance to inflict [Weaken], reduces 50% enemy’s ATK for 2 rounds.",Deals M.DMG to 3 enemies with a chance to reduce their attributes for 2 rounds.,1|3,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111202001,1,0,0,0,0,0,0,0,0,0,250,111202101,1,1,0,attack_3_act,,0,Malicious Will,11202.jpg,"Deals 200% M.DMG to 3 enemies in front row. If the enemy is affected by any debuff, DMG is doubled.","Deals P.DMG to the front-row 3 enemies. If the targets are in a Debuff state, the damage increases.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111301001,1,0,0,0,0,0,0,0,0,0,150,111301101,1,1,0,YYCF_act,,0,Heroic Charge,11301.jpg,Deals 300% P.DMG to 1 enemy with the highest HP percentage. This attack is guaranteed to crit if enemy’s HP is above 50%.,"Deals P.DMG to 1 enemy. If the target’s HP is above 50%, it is a guaranteed critical hit.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111302001,1,0,0,0,0,0,0,0,0,0,150,111302101,1,1,0,attack_act,,0,Final Stab,11302.jpg,Deals 300% P.DMG to 1 enemy with the lowest HP percentage. This attack is guaranteed to crit if enemy’s HP is below 50%.,"Deals P.DMG to 1 enemy. If the target’s HP is below 50%, it is a guaranteed critical hit.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111401001,1,0,0,0,0,0,0,0,0,0,150,111401101,1,1,0,QCPG_act,QCPG_att,0,Youth Apple,11401.jpg,"Deals 225% P.DMG to 3 enemies with the highest ATK and [Blind] them, reduces their ACC by 80% for 3 rounds.",Deals P.DMG to 3 enemies and reduces their attributes for 3 rounds.,1|3,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111402001,1,0,0,0,0,0,0,0,0,0,150,111402101,1,1,0,attack_2_act,,0,Ward of Brilliance,11402.jpg,"Shoots 3 random arrows, each deals 160% P.DMG to enemy. The attack is guaranteed to Crit if the enemy is affected by any debuff.","Randomly deals P.DMG 3 times. If the targets are in a Debuff, it is a guaranteed critical hit.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111501001,1,0,0,0,0,0,0,0,0,0,350,111501101,1,1,0,SGZM_act,SGZM_att,0.1,Light Spear,11501.jpg,Deals 200% P.DMG to 6 enemies and has 25% chance to steal 1 buff from the enemy.,Deals P.DMG to 6 enemies with a chance to [Deprive] buffs from the enemies to yourself.,1|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111502001,1,0,0,0,0,0,0,0,0,0,350,111502101,1,1,0,YYZC_act,,0,Heroic Stab,11502.jpg,"Deals 280% P.DMG to 3 enemies with the lowest HP percentage. If the enemy’s current HP is below 30%, deals 600% P.DMG instead.","Deals P.DMG to 3 enemies. If the target’s HP is below 30%, the damage is greatly increased.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
1115010011,1,0,0,0,0,0,0,0,0,0,350,1115011011,1,1,0,SGZM_act,SGZM_att,0.1,Light Spear,11501.jpg,"Increase the coefficient of P.DMG by 20%,  and increase the chance of [Steal] by 10%",造成的物理伤害增加，【剥夺】概率增加,1|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
1115020011,1,0,0,0,0,0,0,0,0,0,350,1115021011,1,1,0,YYZC_act,,0,Heroic Stab,11502.jpg,Deals an extra 280% P.DMG to the target if the target's current HP is lower than 30% of her Max HP,"If the enemy’s current HP is below a certain value when attacked, deals additional P.DMG.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111601001,1,0,0,0,0,0,0,0,0,0,100,111601101,1,1,0,SJZY_act,SJZY_att,0,Light Heal,11601.jpg,Heals 3 angels of our team with the lowest HP percentage by 100% of Raphael’s ATK.,Restores HP to 3 allies.,5,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111602001,1,0,0,0,0,0,0,0,0,0,100,111602101,1,1,0,,,0,Seraph,11602.jpg,"Make 3 angels of our team enter [Excite] state, increases DEF by 60% and ATK by 18% in 3 rounds.",Increases attributes of 3 allies for 3 rounds.,4,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111701001,1,0,0,0,0,0,0,0,0,0,100,111701101,1,1,0,MNCZ_act,,0,Bull Rush,11701.jpg,Deals 300% P.DMG to 1 enemy.,Deals P.DMG to 1 enemy.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111702001,1,0,0,0,0,0,0,0,0,0,120,111702101,1,1,0,attack_act,,0,Bull's Horn,11702.jpg,Deals 140% P.DMG to 3 enemies.,Deals P.DMG to 3 enemies.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111801001,1,0,0,0,0,0,0,0,0,0,300,111801101,1,1,0,WQZY_act,WQZY_att,0,Relentless Justice,11801.jpg,"Deals 150% P.DMG to 6 enemies and applies [Afterimage] state on self, increases 30% EVA for 3 rounds.",Deals P.DMG to 6 enemies and increases your own attributes for 3 rounds.,1|4,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111802001,1,0,0,0,0,0,0,0,0,0,350,111802101,1,1,0,attack_2_act,,0,Holy Vengeance,11802.jpg,Deals 150% P.DMG to 6 enemies and converts 8% of total DMG as self healing.,Deals P.DMG to 6 enemies and restores your own HP.,1|5,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111901001,1,0,0,0,0,0,0,0,0,0,100,111901101,1,1,0,TLSJ_act,,0,Harmonious Shot,11901.jpg,Deals 180% M.DMG to 2 enemies.,Deals M.DMG to 2 enemies.,1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
111902001,1,0,0,0,0,0,0,0,0,0,100,111902101,1,1,0,attack_2_act,,0,Mesmerizing Tune,11902.jpg,"Deals 130% M.DMG to 1 enemy and inflicts [Seal] effect, preventing the enemy from using skills for 2 rounds.",Deals M.DMG to 1 enemy and prevents them from using skills for 2 rounds.,1|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
112001001,1,0,0,0,0,0,0,0,0,0,150,112001101,1,1,0,AYZJ_act,,0,Arcane Arrow,12001.jpg,Deals 120% P.DMG to 2 enemies with the highest ATK and has 70% chance to stun enemy for 1 round.,Deals P.DMG to 2 enemies with a chance to prevent them from acting for 1 round.,1|2,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
112002001,1,0,0,0,0,0,0,0,0,0,200,112002101,1,1,0,attack_2_act,,0,Devastating Shot,12002.jpg,"Deals 150% P.DMG to 3 enemies in front row and has 50% chance to inflict [Bleed] effect, prevents all healing for 2 rounds.",Deals P.DMG to 3 enemies with a chance to prevent them from recovering HP for 2 rounds.,1|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
112101001,1,0,0,0,0,0,0,0,0,0,120,112101101,1,1,0,MYZW_act,MYZW_att,0,Trauma,12101.jpg,Deals 120% M.DMG to 3 enemies. The DMG is doubled if the enemy is affected by a buff.,"Deals M.DMG to 3 enemies. If the enemies are Buffed, the damage is doubled.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
112102001,1,0,0,0,0,0,0,0,0,0,120,112102101,1,1,0,attack_3_act,,0,Control Reality,3002.jpg,"Attacks 3 times randomly, each deals 120% M.DMG.","Deals M.DMG to 3 enemies. If the enemies have debuffs, the damage is doubled.",1,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
112201001,1,0,0,0,0,0,0,0,0,0,150,112201101,1,1,0,MRJF_act,,0.3,Mesmerizing Blonde,12201.jpg,"Deals 200% P.DMG to 1 enemy and enters [Excite] state, increases 50% self DEF and 25% self ATK in 3 rounds.",Deals P.DMG to 1 enemy and increases your own attributes for 3 rounds.,1|4,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
112202001,1,0,0,0,0,0,0,0,0,0,150,112202101,1,1,0,attack_act,,0,Thunder Spear,12202.jpg,"Deals 200% P.DMG to 2 enemies with highest HP percentage, has 60% chance to inflict [Sunder Armor] effect, decreases enemies' DEF by 60% for 2 rounds",Deals P.DMG to 2 enemies with a chance to reduce their attributes for 2 rounds.,1|3,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
112301001,1,0,0,0,0,0,0,0,0,0,100,112301101,1,1,0,HAJL_act,,0,Descending Darkness,12301.jpg,Deals 500% P.DMG to 1 enemy then add [Poison] and [Bleed] effect to the enemy for 2 rounds. [Poison] causes the enemy to lose 3% of current HP. [Bleed] prevents all healing effects.,"Deals P.DMG to 1 enemy, causing them to lose HP each round and preventing them from recovering HP for 2 rounds.",1|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
112302001,1,0,0,0,0,0,0,0,0,0,200,112302101,1,1,0,attack_act,,0,Seducing Shot,12302.jpg,"Deals 230% P.DMG to 3 enemies in back row. Lucifer increases 200% self DEF and [Taunt] the enemies, forces them to attack her in 2 rounds.","Deals P.DMG to 3 enemies, increases your own attributes, and becomes the primary target for 2 rounds.",1|4|8,策划配置：MR技能增加的属性,策划配置：MR觉醒技能强化描述,,0
