id,group,difficulty,boss_name,kill_reward,avatar_path,spine_name,image_id,role,quality,star,job,level,skill_id_list,fight_value,max_hp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
382,191,2,Lord of Chaos,5:3000127:1|5:3000066:5|5:3000107:1,NPC44.png,NPC44,6,22,7,5,1,200,113901001|111201001,905997312,104353956281 ,836956016,896738588,2344604,12224315,4805370,4805370,4499999,1605,23756982,1187849,0,900,0,0,4455,3109200,3109200,3000,0,0,0
383,192,1,Flame Demoness,5:3000105:2|5:3000106:1|1:2:100,NPC30.png,NPC30,8,22,6,5,2,200,110002001|110102001,905997312,55878065122 ,448608424,480651883,1256707,6552232,2575678,2575678,2399999,860,12860446,643022,0,900,0,0,4460,2500000,2500000,3000,0,0,0
384,192,2,Flame Demoness,5:3000127:1|5:3000140:10|5:3000107:1,NPC30.png,NPC30,8,22,7,5,2,200,110002001|110102001,905997312,104771372105 ,841140796,901222281,2356326,12285435,4829396,4829396,4499999,1613,24113336,1205667,0,900,0,0,4460,3110400,3110400,3000,0,0,0
385,193,1,Fallen Angel,5:3000105:2|5:3000106:1|1:2:100,NPC53.png,NPC53,1,22,6,5,3,200,114001001|113701001,905997312,56101577383 ,450851466,483055143,1262991,6584994,2588556,2588556,2399999,864,13053353,652668,0,900,0,0,4465,2500000,2500000,3000,0,0,0
386,193,2,Fallen Angel,5:3000127:1|5:2000008:1|5:3000107:1,NPC53.png,NPC53,1,22,7,5,3,200,114001001|113701001,905997312,105190457594 ,845346500,905728393,2368109,12346863,4853543,4853543,4499999,1620,24475037,1223753,0,900,0,0,4465,3111600,3111600,3000,0,0,0
387,194,1,Void Necromancer,5:3000105:2|5:3000106:1|1:2:100,NPC40.png,NPC40,4,22,6,5,1,200,111201001|112701001,905997312,56325983693 ,453105724,485470418,1269306,6617918,2601499,2601499,2399999,868,13249153,662458,0,900,0,0,4470,2500000,2500000,3000,0,0,0
388,194,2,Void Necromancer,5:3000127:1|5:2:1000|5:3000107:1,NPC40.png,NPC40,4,22,7,5,1,200,111201001|112701001,905997312,105611219424 ,849573233,910257035,2379948,12408597,4877811,4877811,4499999,1628,24842162,1242108,0,900,0,0,4470,3112800,3112800,3000,0,0,0
389,195,1,Fallen Serpent Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC36.png,NPC36,2,22,6,5,2,200,112302001|112301001,905997312,56551287627 ,455371252,487897770,1275652,6651008,2614506,2614506,2399999,872,13447890,672394,0,900,0,0,4475,2500000,2500000,3000,0,0,0
390,195,2,Fallen Serpent Spirit,5:3000127:1|5:3000188:30|5:3000107:1,NPC36.png,NPC36,2,22,7,5,2,200,112302001|112301001,905997312,106033664301 ,853821098,914808320,2391848,12470640,4902200,4902200,4499999,1635,25214795,1260740,0,900,0,0,4475,3114000,3114000,3000,0,0,0
391,196,1,Chaos Feather,5:3000105:2|5:3000106:1|1:2:100,NPC54.png,NPC54,5,22,6,5,3,200,116001001|111201001,905997312,56777492778 ,457648109,490337260,1282030,6684263,2627579,2627579,2399999,876,13649609,682481,0,900,0,0,4480,2500000,2500000,3000,0,0,0
392,196,2,Chaos Feather,5:3000127:1|5:3000111:1|5:3000107:1,NPC54.png,NPC54,5,22,7,5,3,200,116001001|111201001,905997312,106457798960 ,858090204,919382362,2403807,12532994,4926711,4926711,4499999,1643,25593017,1279652,0,900,0,0,4480,3115200,3115200,3000,0,0,0
393,197,1,Chaos Serpent Demon,5:3000105:2|5:3000106:1|1:2:100,NPC31.png,NPC31,7,22,6,5,1,200,115102001|110002001,905997312,57004602750 ,459936349,492788946,1288441,6717684,2640717,2640717,2399999,880,13854353,692718,0,900,0,0,4485,2500000,2500000,3000,0,0,0
394,197,2,Chaos Serpent Demon,5:3000127:1|5:1000010:1|5:3000107:1,NPC31.png,NPC31,7,22,7,5,1,200,115102001|110002001,905997312,106883630156 ,862380655,923979273,2415827,12595658,4951344,4951344,4499999,1650,25976912,1298846,0,900,0,0,4485,3116400,3116400,3000,0,0,0
395,198,1,Chaos Scorpion King,5:3000105:2|5:3000106:1|1:2:100,NPC15.png,NPC15,9,22,6,5,2,200,115101001|114001001,905997312,57232621160 ,462236031,495252890,1294883,6751273,2653921,2653921,2399999,884,14062168,703109,0,900,0,0,4490,2500000,2500000,3000,0,0,0
396,198,2,Chaos Scorpion King,5:3000127:1|5:3000107:1|5:3000107:1,NPC15.png,NPC15,9,22,7,5,2,200,115101001|114001001,905997312,107311164675 ,866692559,928599170,2427906,12658637,4976102,4976102,4499999,1658,26366565,1318329,0,900,0,0,4490,3117600,3117600,3000,0,0,0
397,199,1,Chaos Ice Dragon,5:3000105:2|5:3000106:1|1:2:100,NPC55.png,NPC55,3,22,6,5,3,200,124102001|112701001,905997312,57461551645 ,464547211,497729155,1301358,6785029,2667190,2667190,2399999,888,14273101,713655,0,900,0,0,4495,2500000,2500000,3000,0,0,0
398,199,2,Chaos Ice Dragon,5:3000127:1|5:3000011:2|5:3000107:1,NPC55.png,NPC55,3,22,7,5,3,200,124102001|112701001,905997312,107740409334 ,871026021,933242165,2440046,12721929,5000982,5000982,4499999,1665,26762064,1338104,0,900,0,0,4495,3118800,3118800,3000,0,0,0
399,200,1,Void Demon Spirit,5:3000105:2|5:3000106:1|1:2:100,NPC47.png,NPC47,10,22,6,5,1,200,110102001|110002001,905997312,57691397851 ,466869947,500217801,1307864,6818954,2680526,2680526,2399999,892,14487197,724360,0,900,0,0,4500,2500000,2500000,3000,0,0,0
400,200,2,Void Demon Spirit,1:2:500|5:3000207:1|5:3000107:1,NPC47.png,NPC47,10,22,7,5,1,200,124901001|125001001,905997312,108171370971 ,875381151,937908377,2452245,12785540,5025987,5025987,4499999,1673,27163494,1358175,0,900,0,0,4500,3120000,3120000,3000,0,0,0
