dungeon_id,name,map_id,group_id,dungeon_type,charpter,memory_product,unlock_memory_level,state_dialog,unlock_condition,start_dialog,end_dialog,unlock_hero,reward_first,reward,normal_monster_npc_id_list,max_round,fight_value,desc
18046, 12-3,18,12,2,3,55,1,0,,0,0,,5:4000018:5000,5:4000018:500,118033|118032|118033|118034|118033|118034,30,28814215,
18047, 12-4,18,12,2,3,56,1,0,,0,0,,5:4000018:5000,5:4000018:500,118033|118033|118033|118034|118034|118034,30,29095329,
18048, 12,18,12,1,3,57,1,31800108,,31800091,31800103,,5:4000018:5000,5:4000018:500,218012,30,26136786,
18049, EX,18,12,3,3,0,1,0,18048,31800111,31800115,,5:4000018:5000,5:4000018:500,218013,30,27241071,
19001, 1,19,1,1,1,10,1,0,,31900001,31900010,109,5:4000019:1000,5:4000019:100,219001,30,543714,
19002, 2-1,19,2,2,1,11,1,0,,0,0,,5:4000019:1100,5:4000019:110,119001|119002,30,885510,
19003, 2-2,19,2,2,1,12,1,0,,0,0,,5:4000019:1200,5:4000019:120,119002|119003,30,969845,
19004, 2-3,19,2,2,1,13,1,0,,0,0,,5:4000019:1300,5:4000019:130,119003|119002|119003,30,1475851,
19005, 2-4,19,2,2,1,14,1,0,,0,0,,5:4000019:1400,5:4000019:140,119003|119004|119004,30,1686686,
19006, 2,19,2,1,1,15,1,0,,31900014,31900022,110,5:4000019:1500,5:4000019:150,219002,30,1216429,
19007, 3-1,19,3,2,1,16,1,0,,0,0,,5:4000019:1700,5:4000019:170,119005|119006|119005,30,1939688,
19008, 3-2,19,3,2,1,17,1,0,,0,0,,5:4000019:1800,5:4000019:180,119005|119006|119007,30,2024022,
19009, 3-3,19,3,2,1,18,1,0,,0,0,,5:4000019:2000,5:4000019:200,119006|119007|119006,30,2076189,
19010, 3-4,19,3,2,1,19,1,0,,0,0,,5:4000019:2200,5:4000019:220,119006|119007|119008,30,2150524,
19011, 3,19,3,1,1,20,1,0,,0,0,,5:4000019:2400,5:4000019:240,219003,30,2822143,
19012, 4-1,19,4,2,1,21,1,0,,0,0,,5:4000019:2600,5:4000019:260,119009|119010|119009,30,3429594,
19013, 4-2,19,4,2,1,22,1,0,,0,0,,5:4000019:2800,5:4000019:280,119010|119011|119010,30,4722720,
19014, 4-3,19,4,2,1,23,1,0,,0,0,,5:4000019:3000,5:4000019:300,119011|119011|119012,30,4947612,
19015, 4-4,19,4,2,1,24,1,0,,0,0,,5:4000019:3200,5:4000019:320,119011|119012|119012,30,5060058,
19016, 4,19,4,1,1,25,1,0,,31900026,31900037,111,5:4000019:3500,5:4000019:350,219004,30,4956429,
19017, 5,19,5,1,2,26,1,0,,31900040,31900054,112,5:4000019:3600,5:4000019:360,219005,30,6608571,
19018, 6-1,19,6,2,2,27,1,0,,0,0,,5:4000019:3700,5:4000019:370,119013|119014|119013|119015,30,5790953,
19019, 6-2,19,6,2,2,28,1,0,,0,0,,5:4000019:3800,5:4000019:380,119014|119013|119014|119015,30,5847176,
19020, 6-3,19,6,2,2,29,1,0,,0,0,,5:4000019:3900,5:4000019:390,119014|119014|119015|119015,30,5959622,
19021, 6-4,19,6,2,2,30,1,0,,0,0,,5:4000019:4000,5:4000019:400,119015|119014|119015|119016,30,6184514,
19022, 6,19,6,1,2,31,1,0,,31900065,31900071,113,5:4000019:4100,5:4000019:410,219006,30,8346429,
19023, 7-1,19,7,2,2,32,1,0,,0,0,,5:4000019:4200,5:4000019:420,119016|119017|119018|119017,30,7196525,
19024, 7-2,19,7,2,2,33,1,0,,0,0,,5:4000019:4300,5:4000019:430,119017|119018|119017|119018|119019,30,9445439,
19025, 7-3,19,7,2,2,34,1,0,,0,0,,5:4000019:4400,5:4000019:440,119018|119019|119018|119019|119020,30,10007669,
19026, 7-4,19,7,2,2,35,1,0,,0,0,,5:4000019:4500,5:4000019:450,119019|119018|119019|119020|119020,30,10232561,
19027, 7,19,7,1,2,36,1,0,,0,0,,5:4000019:4600,5:4000019:460,219007,30,10460571,
19028, 8-1,19,8,2,2,37,1,0,,0,0,,5:4000019:4700,5:4000019:470,119021|119022|119021|119022|119023,30,14617943,
19029, 8-2,19,8,2,2,38,1,0,,0,0,,5:4000019:4800,5:4000019:480,119022|119021|119022|119023|119023,30,14899057,
19030, 8-3,19,8,2,2,39,1,0,,0,0,,5:4000019:4900,5:4000019:490,119022|119023|119022|119023|119024,30,15320728,
19031, 8-4,19,8,2,2,40,1,0,,0,0,,5:4000019:5000,5:4000019:500,119022|119023|119024|119023|119024,30,15601842,
19032, 8,19,8,1,2,41,1,0,,31900076,31900083,,5:4000019:5000,5:4000019:500,219008,30,15420000,
19033, 9,19,9,1,3,42,1,0,,31900085,31900096,,5:4000019:5000,5:4000019:500,219009,30,17622857,
19034, 10-1,19,10,2,3,43,1,0,,0,0,,5:4000019:5000,5:4000019:500,119025|119026|119025|119026|119027,30,17429086,
19035, 10-2,19,10,2,3,44,1,0,,0,0,,5:4000019:5000,5:4000019:500,119026|119025|119026|119027|119028|119027,30,21575522,
19036, 10-3,19,10,2,3,45,1,0,,0,0,,5:4000019:5000,5:4000019:500,119026|119027|119026|119028|119027|119028,30,22077472,
19037, 10-4,19,10,2,3,46,1,0,,0,0,,5:4000019:5000,5:4000019:500,119027|119027|119027|119028|119028|119028,30,22559421,
19038, 10,19,10,1,3,47,1,0,,31900100,31900105,,5:4000019:5000,5:4000019:500,219010,30,18254571,
19039, 11-1,19,11,2,3,48,1,0,,0,0,,5:4000019:5000,5:4000019:500,119029|119029|119029|119030|119030|119030,30,25721955,
19040, 11-2,19,11,2,3,49,1,0,,0,0,,5:4000019:5000,5:4000019:500,119029|119030|119029|119031|119030|119031,30,26143628,
19041, 11-3,19,11,2,3,50,1,0,,0,0,,5:4000019:5000,5:4000019:500,119030|119029|119030|119031|119030|119031,30,26284185,
19042, 11-4,19,11,2,3,51,1,0,,0,0,,5:4000019:5000,5:4000019:500,119030|119030|119030|119031|119031|119031,30,26565300,
19043, 11,19,11,1,3,52,1,0,,0,0,,5:4000019:5000,5:4000019:500,219011,30,23292857,
19044, 12-1,19,12,2,3,53,1,0,,0,0,,5:4000019:5000,5:4000019:500,119032|119032|119032|119033|119033|119033,30,28251987,
19045, 12-2,19,12,2,3,54,1,0,,0,0,,5:4000019:5000,5:4000019:500,119032|119033|119032|119034|119033|119034,30,28673658,
19046, 12-3,19,12,2,3,55,1,0,,0,0,,5:4000019:5000,5:4000019:500,119033|119032|119033|119034|119033|119034,30,28814215,
19047, 12-4,19,12,2,3,56,1,0,,0,0,,5:4000019:5000,5:4000019:500,119033|119033|119033|119034|119034|119034,30,29095329,
19048, 12,19,12,1,3,57,1,31900130,,31900109,31900120,,5:4000019:5000,5:4000019:500,219012,30,26136786,
19049, EX,19,12,3,3,0,1,0,19048,31900134,31900138,,5:4000019:5000,5:4000019:500,219013,30,27241071,
20001, 1,20,1,1,1,10,1,0,,33000001,33000014,115,5:4000020:1000,5:4000020:100,220001,30,543714,
20002, 2-1,20,2,2,1,11,1,0,,0,0,,5:4000020:1100,5:4000020:110,120001|120002,30,885510,
20003, 2-2,20,2,2,1,12,1,0,,0,0,,5:4000020:1200,5:4000020:120,120002|120003,30,969845,
20004, 2-3,20,2,2,1,13,1,0,,0,0,,5:4000020:1300,5:4000020:130,120003|120002|120003,30,1475851,
20005, 2-4,20,2,2,1,14,1,0,,0,0,,5:4000020:1400,5:4000020:140,120003|120004|120004,30,1686686,
20006, 2,20,2,1,1,15,1,0,,33000019,33000025,116,5:4000020:1500,5:4000020:150,220002,30,1216429,
20007, 3-1,20,3,2,1,16,1,0,,0,0,,5:4000020:1700,5:4000020:170,120005|120006|120005,30,1939688,
20008, 3-2,20,3,2,1,17,1,0,,0,0,,5:4000020:1800,5:4000020:180,120005|120006|120007,30,2024022,
20009, 3-3,20,3,2,1,18,1,0,,0,0,,5:4000020:2000,5:4000020:200,120006|120007|120006,30,2076189,
20010, 3-4,20,3,2,1,19,1,0,,0,0,,5:4000020:2200,5:4000020:220,120006|120007|120008,30,2150524,
20011, 3,20,3,1,1,20,1,0,,0,0,,5:4000020:2400,5:4000020:240,220003,30,2822143,
20012, 4-1,20,4,2,1,21,1,0,,0,0,,5:4000020:2600,5:4000020:260,120009|120010|120009,30,3429594,
20013, 4-2,20,4,2,1,22,1,0,,0,0,,5:4000020:2800,5:4000020:280,120010|120011|120010,30,4722720,
20014, 4-3,20,4,2,1,23,1,0,,0,0,,5:4000020:3000,5:4000020:300,120011|120011|120012,30,4947612,
20015, 4-4,20,4,2,1,24,1,0,,0,0,,5:4000020:3200,5:4000020:320,120011|120012|120012,30,5060058,
20016, 4,20,4,1,1,25,1,0,,33000028,33000036,117,5:4000020:3500,5:4000020:350,220004,30,4956429,
20017, 5,20,5,1,2,26,1,0,,33000040,33000047,118,5:4000020:3600,5:4000020:360,220005,30,6608571,
20018, 6-1,20,6,2,2,27,1,0,,0,0,,5:4000020:3700,5:4000020:370,120013|120014|120013|120015,30,5790953,
20019, 6-2,20,6,2,2,28,1,0,,0,0,,5:4000020:3800,5:4000020:380,120014|120013|120014|120015,30,5847176,
20020, 6-3,20,6,2,2,29,1,0,,0,0,,5:4000020:3900,5:4000020:390,120014|120014|120015|120015,30,5959622,
20021, 6-4,20,6,2,2,30,1,0,,0,0,,5:4000020:4000,5:4000020:400,120015|120014|120015|120016,30,6184514,
20022, 6,20,6,1,2,31,1,0,,33000051,33000061,119,5:4000020:4100,5:4000020:410,220006,30,8346429,
20023, 7-1,20,7,2,2,32,1,0,,0,0,,5:4000020:4200,5:4000020:420,120016|120017|120018|120017,30,7196525,
20024, 7-2,20,7,2,2,33,1,0,,0,0,,5:4000020:4300,5:4000020:430,120017|120018|120017|120018|120019,30,9445439,
20025, 7-3,20,7,2,2,34,1,0,,0,0,,5:4000020:4400,5:4000020:440,120018|120019|120018|120019|120020,30,10007669,
20026, 7-4,20,7,2,2,35,1,0,,0,0,,5:4000020:4500,5:4000020:450,120019|120018|120019|120020|120020,30,10232561,
20027, 7,20,7,1,2,36,1,0,,0,0,,5:4000020:4600,5:4000020:460,220007,30,10460571,
20028, 8-1,20,8,2,2,37,1,0,,0,0,,5:4000020:4700,5:4000020:470,120021|120022|120021|120022|120023,30,14617943,
20029, 8-2,20,8,2,2,38,1,0,,0,0,,5:4000020:4800,5:4000020:480,120022|120021|120022|120023|120023,30,14899057,
20030, 8-3,20,8,2,2,39,1,0,,0,0,,5:4000020:4900,5:4000020:490,120022|120023|120022|120023|120024,30,15320728,
20031, 8-4,20,8,2,2,40,1,0,,0,0,,5:4000020:5000,5:4000020:500,120022|120023|120024|120023|120024,30,15601842,
20032, 8,20,8,1,2,41,1,0,,33000064,33000070,,5:4000020:5000,5:4000020:500,220008,30,15420000,
20033, 9,20,9,1,3,42,1,0,,33000075,33000085,,5:4000020:5000,5:4000020:500,220009,30,17622857,
20034, 10-1,20,10,2,3,43,1,0,,0,0,,5:4000020:5000,5:4000020:500,120025|120026|120025|120026|120027,30,17429086,
20035, 10-2,20,10,2,3,44,1,0,,0,0,,5:4000020:5000,5:4000020:500,120026|120025|120026|120027|120028|120027,30,21575522,
20036, 10-3,20,10,2,3,45,1,0,,0,0,,5:4000020:5000,5:4000020:500,120026|120027|120026|120028|120027|120028,30,22077472,
20037, 10-4,20,10,2,3,46,1,0,,0,0,,5:4000020:5000,5:4000020:500,120027|120027|120027|120028|120028|120028,30,22559421,
20038, 10,20,10,1,3,47,1,0,,33000089,33000098,,5:4000020:5000,5:4000020:500,220010,30,18254571,
20039, 11-1,20,11,2,3,48,1,0,,0,0,,5:4000020:5000,5:4000020:500,120029|120029|120029|120030|120030|120030,30,25721955,
20040, 11-2,20,11,2,3,49,1,0,,0,0,,5:4000020:5000,5:4000020:500,120029|120030|120029|120031|120030|120031,30,26143628,
20041, 11-3,20,11,2,3,50,1,0,,0,0,,5:4000020:5000,5:4000020:500,120030|120029|120030|120031|120030|120031,30,26284185,
20042, 11-4,20,11,2,3,51,1,0,,0,0,,5:4000020:5000,5:4000020:500,120030|120030|120030|120031|120031|120031,30,26565300,
20043, 11,20,11,1,3,52,1,0,,0,0,,5:4000020:5000,5:4000020:500,220011,30,23292857,
20044, 12-1,20,12,2,3,53,1,0,,0,0,,5:4000020:5000,5:4000020:500,120032|120032|120032|120033|120033|120033,30,28251987,
20045, 12-2,20,12,2,3,54,1,0,,0,0,,5:4000020:5000,5:4000020:500,120032|120033|120032|120034|120033|120034,30,28673658,
20046, 12-3,20,12,2,3,55,1,0,,0,0,,5:4000020:5000,5:4000020:500,120033|120032|120033|120034|120033|120034,30,28814215,
20047, 12-4,20,12,2,3,56,1,0,,0,0,,5:4000020:5000,5:4000020:500,120033|120033|120033|120034|120034|120034,30,29095329,
20048, 12,20,12,1,3,57,1,33000118,,33000104,33000112,,5:4000020:5000,5:4000020:500,220012,30,26136786,
20049, EX,20,12,3,3,0,1,0,20048,33000135,33000139,,5:4000020:5000,5:4000020:500,220013,30,27241071,
21001, 1,21,1,1,1,10,1,0,,34000001,34000010,121,5:4000021:1000,5:4000021:100,221001,30,543714,
21002, 2-1,21,2,2,1,11,1,0,,0,0,,5:4000021:1100,5:4000021:110,121001|121002,30,885510,
21003, 2-2,21,2,2,1,12,1,0,,0,0,,5:4000021:1200,5:4000021:120,121002|121003,30,969845,
21004, 2-3,21,2,2,1,13,1,0,,0,0,,5:4000021:1300,5:4000021:130,121003|121002|121003,30,1475851,
21005, 2-4,21,2,2,1,14,1,0,,0,0,,5:4000021:1400,5:4000021:140,121003|121004|121004,30,1686686,
21006, 2,21,2,1,1,15,1,0,,34000018,34000026,122,5:4000021:1500,5:4000021:150,221002,30,1216429,
21007, 3-1,21,3,2,1,16,1,0,,0,0,,5:4000021:1700,5:4000021:170,121005|121006|121005,30,1939688,
21008, 3-2,21,3,2,1,17,1,0,,0,0,,5:4000021:1800,5:4000021:180,121005|121006|121007,30,2024022,
21009, 3-3,21,3,2,1,18,1,0,,0,0,,5:4000021:2000,5:4000021:200,121006|121007|121006,30,2076189,
21010, 3-4,21,3,2,1,19,1,0,,0,0,,5:4000021:2200,5:4000021:220,121006|121007|121008,30,2150524,
21011, 3,21,3,1,1,20,1,0,,0,0,,5:4000021:2400,5:4000021:240,221003,30,2822143,
21012, 4-1,21,4,2,1,21,1,0,,0,0,,5:4000021:2600,5:4000021:260,121009|121010|121009,30,3429594,
21013, 4-2,21,4,2,1,22,1,0,,0,0,,5:4000021:2800,5:4000021:280,121010|121011|121010,30,4722720,
21014, 4-3,21,4,2,1,23,1,0,,0,0,,5:4000021:3000,5:4000021:300,121011|121011|121012,30,4947612,
21015, 4-4,21,4,2,1,24,1,0,,0,0,,5:4000021:3200,5:4000021:320,121011|121012|121012,30,5060058,
21016, 4,21,4,1,1,25,1,0,,34000031,34000037,123,5:4000021:3500,5:4000021:350,221004,30,4956429,
21017, 5,21,5,1,2,26,1,0,,34000045,34000051,124,5:4000021:3600,5:4000021:360,221005,30,6608571,
21018, 6-1,21,6,2,2,27,1,0,,0,0,,5:4000021:3700,5:4000021:370,121013|121014|121013|121015,30,5790953,
21019, 6-2,21,6,2,2,28,1,0,,0,0,,5:4000021:3800,5:4000021:380,121014|121013|121014|121015,30,5847176,
21020, 6-3,21,6,2,2,29,1,0,,0,0,,5:4000021:3900,5:4000021:390,121014|121014|121015|121015,30,5959622,
21021, 6-4,21,6,2,2,30,1,0,,0,0,,5:4000021:4000,5:4000021:400,121015|121014|121015|121016,30,6184514,
21022, 6,21,6,1,2,31,1,0,,34000057,34000065,125,5:4000021:4100,5:4000021:410,221006,30,8346429,
21023, 7-1,21,7,2,2,32,1,0,,0,0,,5:4000021:4200,5:4000021:420,121016|121017|121018|121017,30,7196525,
21024, 7-2,21,7,2,2,33,1,0,,0,0,,5:4000021:4300,5:4000021:430,121017|121018|121017|121018|121019,30,9445439,
21025, 7-3,21,7,2,2,34,1,0,,0,0,,5:4000021:4400,5:4000021:440,121018|121019|121018|121019|121020,30,10007669,
21026, 7-4,21,7,2,2,35,1,0,,0,0,,5:4000021:4500,5:4000021:450,121019|121018|121019|121020|121020,30,10232561,
21027, 7,21,7,1,2,36,1,0,,0,0,,5:4000021:4600,5:4000021:460,221007,30,10460571,
21028, 8-1,21,8,2,2,37,1,0,,0,0,,5:4000021:4700,5:4000021:470,121021|121022|121021|121022|121023,30,14617943,
21029, 8-2,21,8,2,2,38,1,0,,0,0,,5:4000021:4800,5:4000021:480,121022|121021|121022|121023|121023,30,14899057,
21030, 8-3,21,8,2,2,39,1,0,,0,0,,5:4000021:4900,5:4000021:490,121022|121023|121022|121023|121024,30,15320728,
21031, 8-4,21,8,2,2,40,1,0,,0,0,,5:4000021:5000,5:4000021:500,121022|121023|121024|121023|121024,30,15601842,
21032, 8,21,8,1,2,41,1,0,,34000072,34000085,,5:4000021:5000,5:4000021:500,221008,30,15420000,
21033, 9,21,9,1,3,42,1,0,,34000089,34000101,,5:4000021:5000,5:4000021:500,221009,30,17622857,
21034, 10-1,21,10,2,3,43,1,0,,0,0,,5:4000021:5000,5:4000021:500,121025|121026|121025|121026|121027,30,17429086,
21035, 10-2,21,10,2,3,44,1,0,,0,0,,5:4000021:5000,5:4000021:500,121026|121025|121026|121027|121028|121027,30,21575522,
21036, 10-3,21,10,2,3,45,1,0,,0,0,,5:4000021:5000,5:4000021:500,121026|121027|121026|121028|121027|121028,30,22077472,
21037, 10-4,21,10,2,3,46,1,0,,0,0,,5:4000021:5000,5:4000021:500,121027|121027|121027|121028|121028|121028,30,22559421,
21038, 10,21,10,1,3,47,1,0,,34000104,34000111,,5:4000021:5000,5:4000021:500,221010,30,18254571,
21039, 11-1,21,11,2,3,48,1,0,,0,0,,5:4000021:5000,5:4000021:500,121029|121029|121029|121030|121030|121030,30,25721955,
21040, 11-2,21,11,2,3,49,1,0,,0,0,,5:4000021:5000,5:4000021:500,121029|121030|121029|121031|121030|121031,30,26143628,
21041, 11-3,21,11,2,3,50,1,0,,0,0,,5:4000021:5000,5:4000021:500,121030|121029|121030|121031|121030|121031,30,26284185,
21042, 11-4,21,11,2,3,51,1,0,,0,0,,5:4000021:5000,5:4000021:500,121030|121030|121030|121031|121031|121031,30,26565300,
21043, 11,21,11,1,3,52,1,0,,0,0,,5:4000021:5000,5:4000021:500,221011,30,23292857,
21044, 12-1,21,12,2,3,53,1,0,,0,0,,5:4000021:5000,5:4000021:500,121032|121032|121032|121033|121033|121033,30,28251987,
21045, 12-2,21,12,2,3,54,1,0,,0,0,,5:4000021:5000,5:4000021:500,121032|121033|121032|121034|121033|121034,30,28673658,
21046, 12-3,21,12,2,3,55,1,0,,0,0,,5:4000021:5000,5:4000021:500,121033|121032|121033|121034|121033|121034,30,28814215,
21047, 12-4,21,12,2,3,56,1,0,,0,0,,5:4000021:5000,5:4000021:500,121033|121033|121033|121034|121034|121034,30,29095329,
21048, 12,21,12,1,3,57,1,34000138,,34000116,34000129,,5:4000021:5000,5:4000021:500,221012,30,26136786,
21049, EX,21,12,3,3,0,1,0,21048,34000140,34000149,,5:4000021:5000,5:4000021:500,221013,30,27241071,
22001, 1,22,1,1,1,10,1,0,,34100001,34100011,127,5:4000022:1000,5:4000022:100,222001,30,543714,
22002, 2-1,22,2,2,1,11,1,0,,0,0,,5:4000022:1100,5:4000022:110,122001|122002,30,885510,
22003, 2-2,22,2,2,1,12,1,0,,0,0,,5:4000022:1200,5:4000022:120,122002|122003,30,969845,
22004, 2-3,22,2,2,1,13,1,0,,0,0,,5:4000022:1300,5:4000022:130,122003|122002|122003,30,1475851,
22005, 2-4,22,2,2,1,14,1,0,,0,0,,5:4000022:1400,5:4000022:140,122003|122004|122004,30,1686686,
22006, 2,22,2,1,1,15,1,0,,34100018,34100030,128,5:4000022:1500,5:4000022:150,222002,30,1216429,
22007, 3-1,22,3,2,1,16,1,0,,0,0,,5:4000022:1700,5:4000022:170,122005|122006|122005,30,1939688,
22008, 3-2,22,3,2,1,17,1,0,,0,0,,5:4000022:1800,5:4000022:180,122005|122006|122007,30,2024022,
22009, 3-3,22,3,2,1,18,1,0,,0,0,,5:4000022:2000,5:4000022:200,122006|122007|122006,30,2076189,
22010, 3-4,22,3,2,1,19,1,0,,0,0,,5:4000022:2200,5:4000022:220,122006|122007|122008,30,2150524,
22011, 3,22,3,1,1,20,1,0,,0,0,,5:4000022:2400,5:4000022:240,222003,30,2822143,
22012, 4-1,22,4,2,1,21,1,0,,0,0,,5:4000022:2600,5:4000022:260,122009|122010|122009,30,3429594,
22013, 4-2,22,4,2,1,22,1,0,,0,0,,5:4000022:2800,5:4000022:280,122010|122011|122010,30,4722720,
22014, 4-3,22,4,2,1,23,1,0,,0,0,,5:4000022:3000,5:4000022:300,122011|122011|122012,30,4947612,
22015, 4-4,22,4,2,1,24,1,0,,0,0,,5:4000022:3200,5:4000022:320,122011|122012|122012,30,5060058,
22016, 4,22,4,1,1,25,1,0,,34100041,34100049,129,5:4000022:3500,5:4000022:350,222004,30,4956429,
22017, 5,22,5,1,2,26,1,0,,34100056,34100068,130,5:4000022:3600,5:4000022:360,222005,30,6608571,
22018, 6-1,22,6,2,2,27,1,0,,0,0,,5:4000022:3700,5:4000022:370,122013|122014|122013|122015,30,5790953,
22019, 6-2,22,6,2,2,28,1,0,,0,0,,5:4000022:3800,5:4000022:380,122014|122013|122014|122015,30,5847176,
22020, 6-3,22,6,2,2,29,1,0,,0,0,,5:4000022:3900,5:4000022:390,122014|122014|122015|122015,30,5959622,
22021, 6-4,22,6,2,2,30,1,0,,0,0,,5:4000022:4000,5:4000022:400,122015|122014|122015|122016,30,6184514,
22022, 6,22,6,1,2,31,1,0,,34100071,34100080,131,5:4000022:4100,5:4000022:410,222006,30,8346429,
22023, 7-1,22,7,2,2,32,1,0,,0,0,,5:4000022:4200,5:4000022:420,122016|122017|122018|122017,30,7196525,
22024, 7-2,22,7,2,2,33,1,0,,0,0,,5:4000022:4300,5:4000022:430,122017|122018|122017|122018|122019,30,9445439,
22025, 7-3,22,7,2,2,34,1,0,,0,0,,5:4000022:4400,5:4000022:440,122018|122019|122018|122019|122020,30,10007669,
22026, 7-4,22,7,2,2,35,1,0,,0,0,,5:4000022:4500,5:4000022:450,122019|122018|122019|122020|122020,30,10232561,
22027, 7,22,7,1,2,36,1,0,,0,0,,5:4000022:4600,5:4000022:460,222007,30,10460571,
22028, 8-1,22,8,2,2,37,1,0,,0,0,,5:4000022:4700,5:4000022:470,122021|122022|122021|122022|122023,30,14617943,
22029, 8-2,22,8,2,2,38,1,0,,0,0,,5:4000022:4800,5:4000022:480,122022|122021|122022|122023|122023,30,14899057,
22030, 8-3,22,8,2,2,39,1,0,,0,0,,5:4000022:4900,5:4000022:490,122022|122023|122022|122023|122024,30,15320728,
22031, 8-4,22,8,2,2,40,1,0,,0,0,,5:4000022:5000,5:4000022:500,122022|122023|122024|122023|122024,30,15601842,
22032, 8,22,8,1,2,41,1,0,,34100085,34100094,,5:4000022:5000,5:4000022:500,222008,30,15420000,
22033, 9,22,9,1,3,42,1,0,,34100100,34100114,,5:4000022:5000,5:4000022:500,222009,30,17622857,
22034, 10-1,22,10,2,3,43,1,0,,0,0,,5:4000022:5000,5:4000022:500,122025|122026|122025|122026|122027,30,17429086,
22035, 10-2,22,10,2,3,44,1,0,,0,0,,5:4000022:5000,5:4000022:500,122026|122025|122026|122027|122028|122027,30,21575522,
22036, 10-3,22,10,2,3,45,1,0,,0,0,,5:4000022:5000,5:4000022:500,122026|122027|122026|122028|122027|122028,30,22077472,
22037, 10-4,22,10,2,3,46,1,0,,0,0,,5:4000022:5000,5:4000022:500,122027|122027|122027|122028|122028|122028,30,22559421,
22038, 10,22,10,1,3,47,1,0,,34100118,34100127,,5:4000022:5000,5:4000022:500,222010,30,18254571,
22039, 11-1,22,11,2,3,48,1,0,,0,0,,5:4000022:5000,5:4000022:500,122029|122029|122029|122030|122030|122030,30,25721955,
22040, 11-2,22,11,2,3,49,1,0,,0,0,,5:4000022:5000,5:4000022:500,122029|122030|122029|122031|122030|122031,30,26143628,
22041, 11-3,22,11,2,3,50,1,0,,0,0,,5:4000022:5000,5:4000022:500,122030|122029|122030|122031|122030|122031,30,26284185,
22042, 11-4,22,11,2,3,51,1,0,,0,0,,5:4000022:5000,5:4000022:500,122030|122030|122030|122031|122031|122031,30,26565300,
22043, 11,22,11,1,3,52,1,0,,0,0,,5:4000022:5000,5:4000022:500,222011,30,23292857,
22044, 12-1,22,12,2,3,53,1,0,,0,0,,5:4000022:5000,5:4000022:500,122032|122032|122032|122033|122033|122033,30,28251987,
22045, 12-2,22,12,2,3,54,1,0,,0,0,,5:4000022:5000,5:4000022:500,122032|122033|122032|122034|122033|122034,30,28673658,
22046, 12-3,22,12,2,3,55,1,0,,0,0,,5:4000022:5000,5:4000022:500,122033|122032|122033|122034|122033|122034,30,28814215,
22047, 12-4,22,12,2,3,56,1,0,,0,0,,5:4000022:5000,5:4000022:500,122033|122033|122033|122034|122034|122034,30,29095329,
22048, 12,22,12,1,3,57,1,34100160,,34100138,34100151,,5:4000022:5000,5:4000022:500,222012,30,26136786,
22049, EX,22,12,3,3,0,1,0,22048,34100163,34100172,,5:4000022:5000,5:4000022:500,222013,30,27241071,
23001, 1,23,1,1,1,10,1,0,,34200001,34200012,133,5:4000023:1000,5:4000023:100,223001,30,543714,
23002, 2-1,23,2,2,1,11,1,0,,0,0,,5:4000023:1100,5:4000023:110,123001|123002,30,885510,
23003, 2-2,23,2,2,1,12,1,0,,0,0,,5:4000023:1200,5:4000023:120,123002|123003,30,969845,
23004, 2-3,23,2,2,1,13,1,0,,0,0,,5:4000023:1300,5:4000023:130,123003|123002|123003,30,1475851,
23005, 2-4,23,2,2,1,14,1,0,,0,0,,5:4000023:1400,5:4000023:140,123003|123004|123004,30,1686686,
23006, 2,23,2,1,1,15,1,0,,34200019,34200031,134,5:4000023:1500,5:4000023:150,223002,30,1216429,
23007, 3-1,23,3,2,1,16,1,0,,0,0,,5:4000023:1700,5:4000023:170,123005|123006|123005,30,1939688,
23008, 3-2,23,3,2,1,17,1,0,,0,0,,5:4000023:1800,5:4000023:180,123005|123006|123007,30,2024022,
23009, 3-3,23,3,2,1,18,1,0,,0,0,,5:4000023:2000,5:4000023:200,123006|123007|123006,30,2076189,
23010, 3-4,23,3,2,1,19,1,0,,0,0,,5:4000023:2200,5:4000023:220,123006|123007|123008,30,2150524,
23011, 3,23,3,1,1,20,1,0,,0,0,,5:4000023:2400,5:4000023:240,223003,30,2822143,
23012, 4-1,23,4,2,1,21,1,0,,0,0,,5:4000023:2600,5:4000023:260,123009|123010|123009,30,3429594,
23013, 4-2,23,4,2,1,22,1,0,,0,0,,5:4000023:2800,5:4000023:280,123010|123011|123010,30,4722720,
23014, 4-3,23,4,2,1,23,1,0,,0,0,,5:4000023:3000,5:4000023:300,123011|123011|123012,30,4947612,
23015, 4-4,23,4,2,1,24,1,0,,0,0,,5:4000023:3200,5:4000023:320,123011|123012|123012,30,5060058,
23016, 4,23,4,1,1,25,1,0,,34200036,34200046,135,5:4000023:3500,5:4000023:350,223004,30,4956429,
23017, 5,23,5,1,2,26,1,0,,34200055,34200066,136,5:4000023:3600,5:4000023:360,223005,30,6608571,
23018, 6-1,23,6,2,2,27,1,0,,0,0,,5:4000023:3700,5:4000023:370,123013|123014|123013|123015,30,5790953,
23019, 6-2,23,6,2,2,28,1,0,,0,0,,5:4000023:3800,5:4000023:380,123014|123013|123014|123015,30,5847176,
23020, 6-3,23,6,2,2,29,1,0,,0,0,,5:4000023:3900,5:4000023:390,123014|123014|123015|123015,30,5959622,
23021, 6-4,23,6,2,2,30,1,0,,0,0,,5:4000023:4000,5:4000023:400,123015|123014|123015|123016,30,6184514,
